AccNum,GeneName,txReads0,txRPKM0,cdReads0,cdRPKM0
NM_012306,FAIM2,9.0,1.70112454721,7.0,6.60018039066
NM_015030,FRYL,82.0,6.28121436168,72.0,7.14013258302
NM_012304,FBXL7,17.0,3.33776834983,7.0,4.25255525171
NM_003468,FZD5,19.0,2.59551361275,5.0,2.55028910756
NM_001308101,DCUN1D1,11.0,1.25713715937,7.0,8.53982524016
NM_012308,KDM2A,81.0,9.84563015692,47.0,12.0791165263
NM_006149,LGALS4,0.0,-,0.0,-
NM_005729,PPIF,75.0,30.568692621,24.0,34.4877557776
NM_005059,RLN2,0.0,-,0.0,-
NM_005058,RBMY1A1,0.0,-,0.0,-
NM_000117,EMD,41.0,27.4562715899,35.0,41.0246506635
NM_014439,IL37,0.0,-,0.0,-
NM_014438,IL36B,0.0,-,0.0,-
NM_005721,ACTR3,214.0,33.6648900257,152.0,108.429284672
NM_005720,ARPC1B,305.0,178.633509677,232.0,185.907187534
NM_005051,QARS,130.0,41.321735033,125.0,48.1465662702
NM_005725,TSPAN2,0.0,-,0.0,-
NM_005724,TSPAN3,257.0,59.8098064121,107.0,125.911990254
NM_005727,TSPAN1,1.0,0.55044914071,1.0,1.23509869176
NM_005054,RGPD5,0.0,-,0.0,-
NM_001005361,DNM2,175.0,42.8039522062,150.0,51.4742623546
NM_001013842,C8orf58,22.0,9.57156540746,11.0,8.98314950126
NM_001013845,CXorf40B,10.0,6.6916541061,0.0,-
NM_001005369,MTIF2,35.0,10.6422033766,34.0,13.9593297195
NM_001320930,GTF2A2,22.0,10.9351420758,11.0,29.8893883406
NM_001136015,ANXA2,108.0,58.3734889834,75.0,65.9324742807
NM_207396,RNF207,4.0,0.903230068212,4.0,1.88279611594
NM_018082,POLR3B,30.0,6.29544804739,25.0,6.58937132729
NM_018083,ZNF358,66.0,30.3026056909,61.0,32.0431052509
NM_001162914,CCDC166,0.0,-,0.0,-
NM_018081,WRAP53,15.0,6.85187200879,14.0,7.6220662435
NM_018086,FIGN,40.0,4.98502654742,20.0,7.86562851068
NM_018087,NDC1,156.0,28.9911580174,67.0,29.667985464
NM_057157,CYP26A1,0.0,-,0.0,-
NM_001307952,HAPLN3,2.0,0.845128793796,2.0,1.41320985062
NM_057158,DUSP4,226.0,31.4869566422,59.0,58.0090102662
NM_018088,FAM90A1,0.0,-,0.0,-
NM_018089,ANKZF1,29.0,10.0828878853,27.0,11.1005981457
NM_207391,RGS9BP,2.0,0.619683241339,0.0,-
NM_001772,CD33,5.0,3.05825938,3.0,2.45666205539
NM_001018025,MTCP1,0.0,-,0.0,-
NM_001806,CEBPG,98.0,23.3089659738,36.0,71.2594688914
NM_001771,CD22,0.0,-,0.0,-
NM_130443,DPP3,49.0,14.2515085503,43.0,17.4152262689
NM_001777,CD47,73.0,12.2442499936,30.0,27.6753595746
NM_130441,CLEC4C,0.0,-,0.0,-
NM_001803,CD52,0.0,-,0.0,-
NM_001330513,ZNF26,19.0,5.03307277818,14.0,8.14107853634
NM_001330512,RPS6KA6,1.0,0.106405796869,0.0,-
NM_001330510,PPIH,23.0,22.4414341186,10.0,22.1402876597
NM_004153,ORC1,152.0,43.0090283474,141.0,48.8909948494
NM_001809,CENPA,17.0,10.6673114441,7.0,14.8387034315
NM_001029883,C2orf71,0.0,-,0.0,-
NM_003841,TNFRSF10C,0.0,-,0.0,-
NM_022460,HS1BP3,17.0,6.34356556541,11.0,8.36598655843
NM_022463,NXN,41.0,12.1573900988,30.0,20.5660928949
NM_030911,CDADC1,0.0,-,0.0,-
NM_022465,IKZF4,4.0,0.657994239748,0.0,-
NM_022467,CHST8,0.0,-,0.0,-
NM_022469,GREM2,0.0,-,0.0,-
NM_001031,RPS28,0.0,-,0.0,-
NM_001348052,CPVL,7.0,2.4067375581,7.0,4.38628340428
NM_001348056,CXCR4,0.0,-,0.0,-
NM_001258284,OR2L5,0.0,-,0.0,-
NM_001258285,OR2AP1,0.0,-,0.0,-
NM_001258282,LINGO2,4.0,0.245868289064,0.0,-
NM_001258283,OR2V1,0.0,-,0.0,-
NM_001258280,ZNF501,4.0,1.06053418121,2.0,2.19774914269
NM_001123396,CCR2,0.0,-,0.0,-
NM_001330381,NBPF3,7.0,1.48915102053,5.0,2.58558722669
NM_001252383,CGA,0.0,-,0.0,-
NM_182699,DDX53,0.0,-,0.0,-
NM_001258289,SELENBP1,2.0,0.914048573106,1.0,0.580376472632
NM_001321205,COA1,14.0,8.10428863979,4.0,18.6808677129
NM_001346946,EXO5,28.0,12.6611629884,22.0,17.5819931415
NM_020919,ALS2,85.0,11.0173374196,70.0,12.6191627493
NM_001142308,MALRD1,0.0,-,0.0,-
NM_001345880,DCAF16,91.0,17.3465200191,12.0,16.5286940132
NM_021127,PMAIP1,123.0,56.9689271574,14.0,76.0820794124
NM_020911,PLXNA4,0.0,-,0.0,-
NM_001123392,TBC1D3H,0.0,-,0.0,-
NM_001116,ADCY9,54.0,6.26644352423,33.0,7.28471059999
NM_001201483,ENO1,1580.0,448.482750029,1030.0,900.177485111
NM_001201480,OSBPL6,18.0,2.21160176814,9.0,2.80213015693
NM_001146683,TMEM253,0.0,-,0.0,-
NM_001146684,RNF222,0.0,-,0.0,-
NM_001146685,TMEM88B,0.0,-,0.0,-
NM_001146686,GMNC,0.0,-,0.0,-
NM_006734,HIVEP2,161.0,14.8463333695,129.0,15.7569721943
NM_001317744,WRB-SH3BGR,1.0,0.633249752978,0.0,-
NM_001321343,TMEM182,16.0,3.99746625898,4.0,6.39345205146
NM_001206987,METTL23,25.0,18.4959086266,9.0,21.6939108923
NM_182641,BPTF,92.0,7.55861387392,88.0,9.00467707624
NM_016151,TAOK2,88.0,15.941007115,76.0,18.3785883
NM_198321,GALNT10,106.0,15.9610839501,29.0,14.3508652629
NM_016154,RAB4B,4.0,3.01659091747,4.0,5.58680155898
NM_016155,MMP17,1.0,0.371912754134,1.0,0.494857422857
NM_001033050,MTERF2,2.0,1.00187893879,2.0,1.54867297101
NM_001329102,KLRG1,1.0,0.443462735023,0.0,-
NM_138329,NLRP6,0.0,-,0.0,-
NM_016071,MRPS33,13.0,15.6258196419,6.0,16.760404677
NM_001319960,EDEM3,111.0,14.899949577,57.0,17.9525304048
NM_005160,GRK3,53.0,5.24838514208,16.0,6.94093198039
NM_022341,PDF,0.0,-,0.0,-
NM_001039582,PNCK,0.0,-,0.0,-
NM_022092,CHTF18,16.0,4.64301178106,15.0,4.59365599496
NM_006945,SPRR2D,0.0,-,0.0,-
NM_016073,HDGFL3,92.0,33.8926507066,25.0,36.6291523781
NM_003368,USP1,150.0,34.1462928491,92.0,34.9850346989
NM_001135865,NPIPB5,0.0,-,0.0,-
NM_001039580,MAP9,7.0,0.856195819332,3.0,1.38376797873
NM_181353,ID1,151.0,109.901728233,72.0,143.469064035
NM_001101387,PIRT,0.0,-,0.0,-
NM_001101389,CLDN25,0.0,-,0.0,-
NM_080866,SLC22A9,0.0,-,0.0,-
NM_030752,TCP1,385.0,140.734788151,299.0,160.447524485
NM_016488,PPHLN1,44.0,11.324337718,31.0,20.1867328662
NM_019599,TAS2R1,0.0,-,0.0,-
NM_001288768,PDE1B,0.0,-,0.0,-
NM_016426,GTSE1,20.0,5.76273554124,15.0,6.05865979876
NM_016484,PDZD11,23.0,16.5519084711,12.0,25.4377773111
NM_016485,VTA1,54.0,14.432431926,31.0,30.0834752778
NM_016486,TMEM69,13.0,7.92444694277,6.0,7.23130363078
NM_001288763,LYPD5,0.0,-,0.0,-
NM_016377,AKAP7,7.0,2.13932227386,2.0,1.71285893069
NM_016374,ARID4B,15.0,2.21694820393,12.0,2.73170342793
NM_015939,TRMT6,22.0,8.39804014678,19.0,11.403581897
NM_016373,WWOX,6.0,2.16764299005,4.0,2.8809049003
NM_016370,RAB9B,1.0,0.235844726517,0.0,-
NM_001354909,PSPC1,106.0,37.6428732368,96.0,54.7591847461
NM_015935,METTL13,46.0,12.1066498121,38.0,16.2256679563
NM_015934,NOP58,68.0,29.8747438583,52.0,29.3254376172
NM_015937,PIGT,128.0,51.1020708939,98.0,50.5899837198
NM_001177802,RANGRF,11.0,8.4592608511,4.0,7.20226225074
NM_015931,SSUH2,0.0,-,0.0,-
NM_001305395,C5orf58,0.0,-,0.0,-
NM_015933,TMA7,10.0,15.460028452,4.0,18.393469748
NM_016379,VCX3A,0.0,-,0.0,-
NM_001012503,KRTAP5-7,0.0,-,0.0,-
NM_001012502,CFAP157,0.0,-,0.0,-
NM_001012509,SLC45A2,0.0,-,0.0,-
NM_001012508,SPRN,7.0,1.97818202065,0.0,-
NM_001101654,CXXC1,34.0,10.278886078,31.0,14.0177161658
NM_001205019,GK,1.0,0.195910345252,0.0,-
NM_001256887,CALHM4,0.0,-,0.0,-
NM_001289145,FAM110A,2.0,0.926324018819,1.0,1.00977663313
NM_138434,ZBED6CL,0.0,-,0.0,-
NM_138435,FAM83F,0.0,-,0.0,-
NM_138432,SDSL,11.0,6.95592253342,9.0,8.15165136561
NM_138433,KLHDC7B,0.0,-,0.0,-
NM_138430,ADPRHL1,4.0,1.76338574281,1.0,0.841954601143
NM_001256609,GLMP,8.0,3.87544743476,7.0,6.41796682159
NM_199186,BPGM,16.0,6.81563249571,7.0,8.04714301477
NM_199184,DNPH1,37.0,41.6276299348,26.0,52.1559796547
NM_199183,PRSS45,0.0,-,0.0,-
NM_001099667,ARMS2,0.0,-,0.0,-
NM_001351028,ACTR3C,0.0,-,0.0,-
NM_001114093,LSM14A,85.0,20.2062407923,46.0,29.6317211997
NM_198580,SLC27A1,17.0,4.24139901327,14.0,6.46756471048
NM_001303477,C20orf196,2.0,1.02477902882,2.0,2.90188236316
NM_198850,PHLDB3,6.0,2.16154676629,3.0,1.39887932951
NM_001135101,CRELD2,44.0,24.9393126483,37.0,27.4418701886
NM_007348,ATF6,107.0,12.7146748706,66.0,29.3993983678
NM_198586,NHLRC1,0.0,-,0.0,-
NM_001306151,DAPP1,0.0,-,0.0,-
NM_000641,IL11,15.0,5.65610797025,4.0,5.97787766811
NM_007344,TTF1,30.0,8.53440656932,28.0,9.23733856
NM_001164404,GOLGA6C,0.0,-,0.0,-
NM_198859,PRICKLE2,0.0,-,0.0,-
NM_007341,SH3BGR,0.0,-,0.0,-
NM_007342,NUPL2,20.0,9.97976238416,17.0,11.9839528724
NM_001345887,CNNM1,1.0,0.148900971474,0.0,-
NM_001290009,BIN2,0.0,-,0.0,-
NM_001320566,CCDC130,25.0,10.5194937848,10.0,11.8608683891
NM_001290002,ZNF385A,1.0,0.353163312413,0.0,-
NM_001024630,RUNX2,18.0,2.90658557607,3.0,1.71778093911
NM_001203245,RPS10,1.0,1.1264844852,0.0,-
NM_173488,SLCO6A1,0.0,-,0.0,-
NM_173489,MROH2B,0.0,-,0.0,-
NM_017681,NUP62CL,0.0,-,0.0,-
NM_017680,ASPN,0.0,-,0.0,-
NM_014214,IMPA2,22.0,12.8347406017,14.0,14.4792884695
NM_017682,BEST2,0.0,-,0.0,-
NM_173482,CCDC105,0.0,-,0.0,-
NM_173483,CYP4F22,0.0,-,0.0,-
NM_173480,ZNF57,12.0,5.37203185352,12.0,6.45094712386
NM_173481,MISP,0.0,-,0.0,-
NM_173487,C4orf33,5.0,2.40913930741,4.0,5.97787766811
NM_173484,KLF17,0.0,-,0.0,-
NM_173485,TSHZ2,0.0,-,0.0,-
NM_001351281,MINDY4B,0.0,-,0.0,-
NM_001349867,PLA2G6,1.0,0.264585910362,1.0,0.475189003825
NM_025098,MOGAT2,0.0,-,0.0,-
NM_033516,TPD52L3,0.0,-,0.0,-
NM_025092,PGGHG,9.0,2.46944150917,6.0,2.4300315724
NM_001323916,FNIP2,52.0,6.59138334907,32.0,8.40474891826
NM_024859,MAGIX,0.0,-,0.0,-
NM_024328,THTPA,5.0,2.02869151633,1.0,1.29391291518
NM_024329,EFHD2,32.0,11.8618490314,10.0,12.402235826
NM_023926,ZSCAN18,99.0,30.3077785495,50.0,29.2459768499
NM_001080511,CLEC2L,13.0,9.00839370388,0.0,-
NM_001080513,CPN2,0.0,-,0.0,-
NM_001257998,VPS50,53.0,8.28235055098,42.0,13.4262493081
NM_001080515,FAM163B,0.0,-,0.0,-
NM_024857,ATAD5,23.0,3.00417741515,18.0,2.91603788688
NM_024322,CENPO,118.0,23.8575952031,39.0,38.7271144612
NM_001080516,GRXCR2,0.0,-,0.0,-
NM_017429,BCO1,0.0,-,0.0,-
NM_175881,ODF3L1,1.0,0.750361213571,1.0,1.08688684875
NM_175882,SPPL2C,0.0,-,0.0,-
NM_175883,OR7D2,0.0,-,0.0,-
NM_175884,CCDC71L,13.0,1.70746469208,3.0,3.79949851787
NM_175885,FAM181B,0.0,-,0.0,-
NM_175886,PRPS1L1,0.0,-,0.0,-
NM_024426,WT1,0.0,-,0.0,-
NM_017421,COQ3,2.0,1.41767849837,1.0,0.807821306502
NM_017420,SIX4,90.0,12.8607726724,56.0,21.4041655636
NM_017423,GALNT7,75.0,15.6143774707,44.0,19.9868250302
NM_017422,CALML5,0.0,-,0.0,-
NM_017425,SPA17,6.0,5.74182486799,5.0,9.83203563834
NM_001078166,SRSF1,518.0,82.3110215865,149.0,220.471230829
NM_017426,NUP54,49.0,18.5233561807,35.0,20.5930825181
NM_001042474,ZNF565,15.0,6.20397820722,13.0,7.77124096855
NM_001042475,CEP85L,18.0,2.11287730121,9.0,3.33752475267
NM_001042476,CARHSP1,160.0,47.4121163367,88.0,177.72068743
NM_001001667,OR6V1,0.0,-,0.0,-
NM_002187,IL12B,0.0,-,0.0,-
NM_001286650,ADH1B,0.0,-,0.0,-
NM_001349881,DRAM2,17.0,6.74793627875,5.0,5.59726373419
NM_001286657,TMEM68,4.0,1.448012354,3.0,2.75902046221
NM_001195470,SATB1,4.0,0.453728855265,3.0,1.1264844852
NM_001040630,NCALD,73.0,17.1850250632,19.0,29.2731122923
NM_153819,RASGRP2,13.0,5.04626036919,12.0,5.87987967355
NM_009587,LGALS9,0.0,-,0.0,-
NM_001042388,PPP4R1,135.0,30.4610022092,101.0,31.743724736
NM_001122665,DDX3Y,2.0,0.376994597527,2.0,0.904368784889
NM_001355028,PRKAA1,76.0,12.6410323533,35.0,19.5904230697
NM_001165960,ALOXE3,0.0,-,0.0,-
NM_006568,CGRRF1,12.0,8.13316689539,9.0,8.07821306502
NM_006569,CGREF1,1.0,0.464601891304,0.0,-
NM_003518,HIST1H2BG,450.0,908.798969815,442.0,1040.24485406
NM_003519,HIST1H2BL,115.0,227.634414514,101.0,237.703009638
NM_006562,LBX1,5.0,3.48903365843,3.0,3.17972216389
NM_003043,SLC6A6,59.0,8.09180442992,25.0,12.0327650324
NM_003516,HIST2H2AA3,0.0,-,0.0,-
NM_003041,SLC5A2,0.0,-,0.0,-
NM_003510,HIST1H2AK,127.0,247.562107777,113.0,257.824494846
NM_003047,SLC9A1,18.0,3.4036840371,13.0,4.76178980916
NM_003512,HIST1H2AC,421.0,691.397389636,362.0,825.951036587
NM_006565,CTCF,78.0,17.7470613339,45.0,18.4755834523
NM_020358,TRIM49,0.0,-,0.0,-
NM_001098208,HNRNPF,274.0,89.1799535969,207.0,148.728446791
NM_001127258,HHIPL1,0.0,-,0.0,-
NM_001278074,COL5A1,70.0,7.43781437554,42.0,6.82628771236
NM_001139457,BCAP31,59.0,29.0045051331,37.0,35.2199798918
NM_001139456,SVOPL,0.0,-,0.0,-
NM_001127257,SLC39A10,58.0,9.68302657095,33.0,11.8551660485
NM_001127255,NLRP7,0.0,-,0.0,-
NM_001288957,IFI27,1.0,1.24539118086,0.0,-
NM_001348738,KIDINS220,53.0,5.45314141842,50.0,11.078350015
NM_001166373,MARCH1,0.0,-,0.0,-
NM_002673,PLXNB1,11.0,1.34931575272,11.0,1.5392475269
NM_006754,SYPL1,32.0,12.2885707953,15.0,17.2438778888
NM_001291712,ESR2,0.0,-,0.0,-
NM_005912,MC4R,2.0,1.24712329655,2.0,1.79515845889
NM_005913,MC5R,1.0,0.679819295085,1.0,0.916852403085
NM_005266,GJA5,0.0,-,0.0,-
NM_005267,GJA8,0.0,-,0.0,-
NM_001214909,ZNF48,32.0,8.59096191825,28.0,13.5202402833
NM_001190826,FAM217B,102.0,17.8670694124,28.0,21.794345665
NM_005262,GFER,42.0,15.6333039888,15.0,21.7641177237
NM_005915,MCM6,154.0,36.4639488073,121.0,43.9977614259
NM_032125,TMEM222,51.0,28.3338067912,22.0,31.4625140427
NM_152437,ZNF664,0.0,-,0.0,-
NM_032127,FAM160A2,23.0,5.90597879582,22.0,6.66227501006
NM_032126,TEX35,0.0,-,0.0,-
NM_005268,GJB5,0.0,-,0.0,-
NM_005269,GLI1,3.0,0.746819808621,3.0,0.810010524135
NM_152430,OR51E1,0.0,-,0.0,-
NM_152431,PIWIL4,0.0,-,0.0,-
NM_001293626,MGAM2,0.0,-,0.0,-
NM_080603,ZSWIM1,17.0,5.46953285027,12.0,7.38009588656
NM_001286264,MRS2,47.0,10.5889541609,17.0,11.3673288991
NM_182530,MYRFL,0.0,-,0.0,-
NM_001278559,ZNF316,42.0,5.20246295194,28.0,8.32739177648
NM_001352252,CARS2,18.0,8.25167162776,12.0,11.837381521
NM_001319210,CDC14A,21.0,4.2854607771,13.0,6.35944432778
NM_001278556,ARPC3,41.0,38.5770699464,25.0,41.7449557829
NM_013452,VCX,0.0,-,0.0,-
NM_001278552,TUBA4A,248.0,88.9864142672,237.0,163.220853381
NM_001346932,ZNF488,12.0,2.87474747598,3.0,2.62956495665
NM_001271620,ZNF423,36.0,4.15879147228,29.0,7.07585519899
NM_001349486,NSMCE2,26.0,18.400728418,15.0,18.078259077
NM_006756,TCEA1,14.0,4.50432117081,4.0,3.95885938286
NM_001039590,USP9X,162.0,11.7137672232,138.0,16.0433122948
NM_181744,OPN5,0.0,-,0.0,-
NM_001256613,HTR3E,0.0,-,0.0,-
NM_001267843,CLOCK,19.0,1.55149361207,7.0,2.47019738352
NM_001256617,TUBGCP2,228.0,47.5228768595,209.0,67.098626887
NM_018268,WDR41,39.0,8.96222049166,24.0,15.594463482
NM_001256615,LOC149373,0.0,-,0.0,-
NM_001048252,CTXN3,0.0,-,0.0,-
NM_021784,FOXA2,0.0,-,0.0,-
NM_001145513,SCRN1,328.0,55.745182197,87.0,62.6596815814
NM_001272005,OTOP3,0.0,-,0.0,-
NM_018266,TMEM39A,53.0,9.68102005734,37.0,22.6156926094
NM_001286769,ZNF34,8.0,2.52942637579,8.0,4.42805753194
NM_001271863,KLHDC8A,0.0,-,0.0,-
NM_001100873,C16orf46,0.0,-,0.0,-
NM_019099,FAM212B,80.0,11.99574114,14.0,14.0419945224
NM_001317157,PLAGL1,25.0,5.92729805802,10.0,6.44167852167
NM_015305,ANGEL1,26.0,5.6710588435,17.0,7.57257230685
NM_001282192,RNASE4,0.0,-,0.0,-
NM_003390,WEE1,96.0,25.634734491,56.0,25.8702588419
NM_002649,PIK3CG,0.0,-,0.0,-
NM_002647,PIK3C3,32.0,9.24711982177,29.0,9.76117412023
NM_002646,PIK3C2B,7.0,0.825239488761,7.0,1.27966800235
NM_002644,PIGR,0.0,-,0.0,-
NM_001005270,OR4C12,0.0,-,0.0,-
NM_002642,PIGC,24.0,14.3469064035,14.0,14.0419945224
NM_002641,PIGA,11.0,2.72021460353,5.0,3.0813802413
NM_018263,ASXL2,83.0,5.779203057,51.0,10.6153120151
NM_001039374,CCDC183,0.0,-,0.0,-
NM_001318359,N4BP2,36.0,3.30844925774,26.0,4.5956481186
NM_016216,DBR1,47.0,15.666928461,34.0,18.6465908914
NM_001330327,ZFX,77.0,8.89519287126,48.0,16.9785874597
NM_016089,ZNF589,5.0,1.33276107345,1.0,0.818887351796
NM_014639,TTC37,57.0,8.96052841206,48.0,9.16735233449
NM_001005492,OR5J2,0.0,-,0.0,-
NM_015113,ZZEF1,73.0,5.74442829889,64.0,6.45820679877
NM_153343,ENPP6,0.0,-,0.0,-
NM_015111,N4BP3,8.0,1.19817157203,4.0,2.19371657545
NM_001350208,OSBPL9,131.0,28.9180935939,80.0,43.3965710934
NM_001006607,LRRC37A2,2.0,0.346543632934,2.0,0.351433137455
NM_015442,CNOT10,29.0,9.23757295073,25.0,10.0299960874
NM_012202,GNG3,0.0,-,0.0,-
NM_001200050,NPL,1.0,0.296227832909,1.0,0.989714845714
NM_001031689,PLAA,28.0,5.06804323901,23.0,8.63638105318
NM_012203,GRHPR,56.0,40.6592489167,42.0,38.1566659667
NM_001278125,ADAM29,0.0,-,0.0,-
NM_001031684,SRSF7,191.0,68.809238727,106.0,132.563814397
NM_033296,MRFAP1,133.0,54.6556642891,33.0,77.0585793155
NM_001031680,RUNX3,5.0,1.03304337583,2.0,1.39020410886
NM_001289967,LOC101927322,0.0,-,0.0,-
NM_001015053,HDAC5,109.0,18.3477191428,106.0,28.18750146
NM_181809,BMP8A,9.0,1.43443562957,0.0,-
NM_181808,POLN,3.0,0.82618088165,2.0,0.663471439302
NM_001316362,PRKRA,97.0,44.7188278,34.0,50.5591643572
NM_004557,NOTCH4,0.0,-,0.0,-
NM_001109662,HECTD4,54.0,3.13403295221,45.0,3.13890892725
NM_181801,UBE2C,72.0,72.7858836704,58.0,122.949257004
NM_001109660,C16orf92,0.0,-,0.0,-
NM_001006610,SIAH1,29.0,10.9121980094,21.0,19.9897183169
NM_001289121,ZCCHC7,5.0,1.58424319826,5.0,2.74718642836
NM_001163278,TENM1,1.0,0.0695479446379,1.0,0.109364757924
NM_052916,RNF157,79.0,14.4833061474,47.0,20.6588419413
NM_052917,GALNT13,17.0,2.68420286207,9.0,4.82952414839
NM_001145268,FAM185A,5.0,1.9855660988,2.0,1.52108846517
NM_052913,TMEM200A,3.0,0.535758803157,2.0,1.2150157862
NM_052910,SLITRK1,0.0,-,0.0,-
NM_052911,ESCO1,11.0,2.1923756729,9.0,3.19862657628
NM_001238,CCNE1,78.0,35.7572437203,52.0,37.8162577545
NM_001350253,TRMT5,15.0,2.30075688561,14.0,7.77790774662
NM_001350251,SDCCAG8,18.0,5.22677127717,4.0,2.89485601361
NM_170610,HIST1H2BA,425.0,872.05881314,416.0,971.405121068
NM_001350255,DCDC1,1.0,0.146684385771,1.0,0.213039118607
NM_001162495,C21orf62,0.0,-,0.0,-
NM_001354599,IVD,36.0,6.79304280467,15.0,9.83203563834
NM_001162491,ARL13A,0.0,-,0.0,-
NM_001317,CSH1,0.0,-,0.0,-
NM_001317782,RPL8,569.0,475.500334551,532.0,616.323821596
NM_001039958,MESP2,1.0,0.556599410439,1.0,0.750989656798
NM_022761,C11orf1,15.0,13.6828329128,9.0,17.8148672229
NM_001322080,MFSD9,31.0,5.1352542318,12.0,8.66359082335
NM_001322086,AHCY,363.0,98.6349815239,267.0,183.459004297
NM_001343,DAB2,22.0,4.28754538248,20.0,7.75340812985
NM_001329614,SNAPC5,10.0,5.9738950714,2.0,9.79979945592
NM_001347,DGKQ,8.0,1.54500392025,4.0,1.26784255952
NM_001346,DGKG,5.0,0.772734962269,1.0,0.377391266926
NM_001344,DAD1,66.0,84.9081620005,31.0,81.278161277
NM_001349,DARS,110.0,31.2432630738,83.0,49.4187098061
NM_001348,DAPK3,92.0,35.7119964589,67.0,44.0129454685
NM_001267598,MGST1,2.0,1.30048100104,2.0,6.79304280467
NM_001321420,ARHGDIB,0.0,-,0.0,-
NM_001008566,TPST2,6.0,2.68735759306,4.0,3.1628982371
NM_001321424,ZNF808,11.0,2.85402145613,11.0,3.63698309454
NM_022078,GPATCH3,25.0,10.5293758832,23.0,13.0695044075
NM_022079,HERC4,29.0,5.75686691527,24.0,6.78020151393
NM_022076,DUSP21,0.0,-,0.0,-
NM_022077,MANBAL,20.0,13.6377437295,3.0,10.4265308165
NM_001320820,COQ10B,65.0,23.4922641129,24.0,36.5992510293
NM_001320821,RASA3,114.0,21.8937048886,43.0,28.4345951028
NM_022072,NSUN3,4.0,0.544598633597,3.0,2.62956495665
NM_001267595,SENP1,49.0,8.89601151258,27.0,12.5118369798
NM_001320824,WDR54,51.0,38.5263388046,43.0,38.3654835416
NM_022071,SH2D4A,0.0,-,0.0,-
NM_001318483,GPR139,0.0,-,0.0,-
NM_021250,LILRA5,0.0,-,0.0,-
NM_021257,NGB,0.0,-,0.0,-
NM_015120,ALMS1,125.0,8.67398284144,120.0,8.60539011725
NM_001024847,TGFBR2,95.0,18.1128549374,46.0,23.1856975323
NM_001354044,WDPCP,12.0,1.9678456113,11.0,4.54748646952
NM_021259,TMEM8A,85.0,20.8473578415,73.0,28.263281721
NM_021258,IL22RA1,0.0,-,0.0,-
NM_006070,TFG,26.0,11.2463689849,19.0,14.162054326
NM_194314,ZBTB41,24.0,2.53957512452,9.0,2.95609335236
NM_001322882,ABLIM1,8.0,0.891444414283,3.0,1.19717176264
NM_014437,SLC39A1,167.0,60.8722908887,74.0,68.0558380678
NM_012469,PRPF6,120.0,34.6990641812,112.0,35.5372770079
NM_001099221,TIFAB,0.0,-,0.0,-
NM_001099220,ZNF862,3.0,0.387056827432,2.0,0.510929715223
NM_001313893,HMGB1,19.0,3.38706786364,6.0,8.30260787238
NM_012463,ATP6V0A2,43.0,5.89471196443,24.0,8.37042380599
NM_012460,TIMM9,7.0,5.3283289911,1.0,3.32104314895
NM_012461,TINF2,23.0,9.4734395751,16.0,13.4712736183
NM_012466,TSPAN16,0.0,-,0.0,-
NM_012467,TPSG1,0.0,-,0.0,-
NM_012464,TLL1,0.0,-,0.0,-
NM_012465,TLL2,55.0,7.28363473075,34.0,10.0023543659
NM_174914,UGT3A2,1.0,0.375967148938,1.0,0.570408174438
NM_174916,UBR1,69.0,7.9885130878,52.0,8.88141824977
NM_174911,FAM84B,7.0,1.14518729274,3.0,2.88322074025
NM_174910,TCTE3,0.0,-,0.0,-
NM_052941,GBP4,0.0,-,0.0,-
NM_181532,ERAS,0.0,-,0.0,-
NM_005057,RBBP5,41.0,8.33460613441,19.0,10.5361480236
NM_001134420,CDC7,62.0,16.7806406017,40.0,20.792617976
NM_014045,LRP10,33.0,4.28041291149,19.0,7.95375880211
NM_175887,PRR15,0.0,-,0.0,-
NM_174918,MCEMP1,0.0,-,0.0,-
NM_014432,IL20RA,0.0,-,0.0,-
NM_182578,THEM5,0.0,-,0.0,-
NM_178026,GGT7,11.0,3.73617354257,8.0,3.60656269569
NM_005055,RAPSN,124.0,66.5401104889,106.0,76.7136843608
NM_178491,R3HDML,0.0,-,0.0,-
NM_182572,ZSCAN1,2.0,0.873107741205,1.0,0.730791890967
NM_133455,EMID1,5.0,2.12282587646,3.0,2.01955326625
NM_206953,PRAME,239.0,75.5666129767,175.0,102.561626659
NM_004552,NDUFS5,171.0,268.533383865,142.0,396.662910688
NM_182577,ODF3L2,1.0,0.559028460235,1.0,1.03066856347
NM_182575,IZUMO1,0.0,-,0.0,-
NM_153448,ESX1,0.0,-,0.0,-
NM_173039,AQP11,1.0,0.416480097639,1.0,1.09887457134
NM_005425,TNP2,0.0,-,0.0,-
NM_005422,TECTA,3.0,0.415900579878,3.0,0.415900579878
NM_153442,GPR26,0.0,-,0.0,-
NM_153443,KIR3DL3,0.0,-,0.0,-
NM_153444,OR5P2,0.0,-,0.0,-
NM_001318514,TOLLIP,32.0,7.81847760407,13.0,18.8622353606
NM_153446,B4GALNT2,0.0,-,0.0,-
NM_001281302,GFM2,26.0,6.92418262716,23.0,8.46620605706
NM_000036,AMPD1,0.0,-,0.0,-
NM_004733,SLC33A1,36.0,8.47258252174,23.0,12.4991987606
NM_004732,KCNAB3,3.0,1.0944039669,3.0,2.21402876597
NM_001001659,OR2A14,0.0,-,0.0,-
NM_001001658,OR9A2,0.0,-,0.0,-
NM_001330308,DPF2,44.0,10.2424695248,26.0,19.1409876073
NM_004088,DNTT,0.0,-,0.0,-
