AccNum,GeneName,txReads2,txRPKM2,cdReads2,cdRPKM2
NM_001098672,HEPHL1,0.0,-,0.0,-
NM_001004704,OR4C6,0.0,-,0.0,-
NM_001004705,OR4D10,0.0,-,0.0,-
NM_001004706,OR4D11,0.0,-,0.0,-
NM_182522,FAM19A4,1.0,0.324023469829,1.0,1.7572336638
NM_013437,LRP12,32.0,5.73292718081,22.0,6.33830095942
NM_001100917,TSPAN19,0.0,-,0.0,-
NM_013435,RAX,0.0,-,0.0,-
NM_013432,TONSL,133.0,21.8959487689,130.0,23.3575729205
NM_013431,KLRC4,1.0,0.800980430805,0.0,-
NM_015163,TRIM9,37.0,5.58312303535,26.0,9.06050437621
NM_001159767,BZW2,81.0,32.1452733704,59.0,34.8057782122
NM_015055,SWAP70,48.0,7.3082491417,32.0,13.5300994728
NM_013438,UBQLN1,223.0,39.7692164761,142.0,59.6327668078
NM_001190811,DAZL,0.0,-,0.0,-
NM_182894,VSX2,0.0,-,0.0,-
NM_001006634,ARHGAP17,38.0,8.04952234594,31.0,8.70846751073
NM_001025290,DPPA5,0.0,-,0.0,-
NM_001200049,CFAP46,0.0,-,0.0,-
NM_001193379,UCKL1,103.0,36.50973462,101.0,46.8628550677
NM_001006630,CHRM2,0.0,-,0.0,-
NM_015459,ATL3,89.0,9.11471145509,51.0,23.3141462664
NM_015104,ATG2A,43.0,5.01527116128,38.0,4.855728711
NM_015457,ZDHHC5,87.0,14.1815693117,50.0,17.3023705723
NM_173674,DCBLD1,25.0,9.14955489644,22.0,10.0943311576
NM_015107,PHF8,53.0,6.50304085651,35.0,8.46043720083
NM_015100,POGZ,87.0,9.75972774849,74.0,12.9943132871
NM_015453,THUMPD3,32.0,5.9763605209,25.0,12.1934028836
NM_015450,POT1,19.0,3.45979592258,10.0,3.90188892277
NM_015103,PLXND1,245.0,26.1016068149,204.0,26.2435457453
NM_033261,IDI2,0.0,-,0.0,-
NM_033260,FOXQ1,0.0,-,0.0,-
NM_001015049,BAG5,34.0,4.99951227552,24.0,12.1604881765
NM_014606,HERC3,16.0,2.39102481636,12.0,2.82896228273
NM_033267,IRX2,3.0,0.729450284384,0.0,-
NM_001199087,NT5C1B,0.0,-,0.0,-
NM_001289998,THPO,0.0,-,0.0,-
NM_017584,MIOX,0.0,-,0.0,-
NM_019593,GPCPD1,66.0,8.98670991499,43.0,15.8307692476
NM_019592,RNF20,96.0,18.1019139065,86.0,21.8321879172
NM_019590,KIAA1217,20.0,1.91599391619,17.0,2.16671249595
NM_019597,HNRNPH2,0.0,-,0.0,-
NM_001282402,MIXL1,2.0,0.732324965307,2.0,2.05618212942
NM_001282400,ZMAT1,1.0,0.183760158167,0.0,-
NM_138465,GLI4,13.0,7.1951064164,11.0,7.22936183701
NM_001166263,MTIF3,2.0,1.3539341344,2.0,1.77612864943
NM_052923,ZBED9,0.0,-,0.0,-
NM_033197,BPIFB1,0.0,-,0.0,-
NM_052920,KLHL29,73.0,10.6730169757,43.0,12.162223406
NM_138467,TYW3,65.0,14.0778378748,24.0,22.8710719934
NM_052925,LENG8,224.0,44.6983635201,194.0,60.0092005488
NM_052924,RHPN1,13.0,2.60108423075,8.0,2.95403811142
NM_001100,ACTA1,5.0,2.49098471778,5.0,3.27738024597
NM_001256627,BRSK2,46.0,7.49337116594,27.0,9.07705367447
NM_052929,FHAD1,1.0,0.144669100776,1.0,0.175350280676
NM_052928,SMYD4,43.0,7.3747861354,32.0,9.84924011312
NM_175736,FMNL3,148.0,9.82932954686,93.0,22.414985441
NM_006712,FASTK,48.0,19.0694133136,39.0,17.5691416677
NM_005885,MARCH6,74.0,5.67236548873,50.0,13.5987896046
NM_001193628,SMIM17,0.0,-,0.0,-
NM_001354211,ARSJ,8.0,1.21879047311,5.0,2.57557117043
NM_001354216,EHBP1,44.0,6.03870623165,38.0,7.64846301433
NM_005554,KRT6A,0.0,-,0.0,-
NM_175900,C16orf54,0.0,-,0.0,-
NM_001170781,FAM122C,4.0,1.18408576629,0.0,-
NM_001322096,CNOT7,89.0,23.1309705388,25.0,30.2158471458
NM_033400,ZFHX2,1.0,0.0809529339781,1.0,0.0962961315957
NM_033403,DCLK3,0.0,-,0.0,-
NM_002602,PDE6G,0.0,-,0.0,-
NM_001130071,EPN1,208.0,52.4629951394,197.0,73.620934358
NM_001099780,PSMB11,0.0,-,0.0,-
NM_001099781,GGT5,1.0,0.297681153299,1.0,0.421377460197
NM_033409,SLC52A3,0.0,-,0.0,-
NM_002353,TACSTD2,0.0,-,0.0,-
NM_001099784,FBXL19,64.0,12.532094243,42.0,14.9731478518
NM_021009,UBC,278.0,79.9381568514,243.0,87.766905281
NM_014858,TMCC2,27.0,5.01232908947,22.0,7.67737862691
NM_001356,DDX3X,317.0,42.8261030921,212.0,79.2265892583
NM_001357,DHX9,342.0,56.0432022062,300.0,58.4822847983
NM_018046,AGGF1,27.0,4.45194447077,20.0,6.9306278768
NM_001353,AKR1C1,1.0,0.539020913551,1.0,0.764722057394
NM_001190764,TMEM238,16.0,17.9651925024,16.0,22.3972833081
NM_001190765,KLRF2,0.0,-,0.0,-
NM_014853,SGSM2,92.0,14.0506482968,72.0,16.9576389305
NM_014855,AP5Z1,66.0,8.88901058633,51.0,15.638944649
NM_001308326,CCDC58,13.0,12.9531205325,7.0,13.2396154669
NM_001318944,VPS26A,19.0,3.23770906831,11.0,8.49055891761
NM_002354,EPCAM,0.0,-,0.0,-
NM_001320835,DENND4A,23.0,1.93460748162,23.0,2.98674463926
NM_022041,GAN,43.0,7.03396195221,25.0,10.3582753594
NM_001320836,N4BP2L2,22.0,3.86591406036,20.0,4.19238488318
NM_022047,DEF6,21.0,6.79856560781,16.0,6.27265687584
NM_002357,MXD1,69.0,9.13254610849,27.0,30.1341826941
NM_022045,MTBP,55.0,13.2432916062,53.0,14.5102841653
NM_022044,SDF2L1,22.0,18.7103163333,21.0,23.4376976509
NM_022049,GPR88,3.0,0.643558302846,3.0,1.93067490854
NM_080552,SLC32A1,0.0,-,0.0,-
NM_001267585,FBXW10,0.0,-,0.0,-
NM_021244,RRAGD,36.0,5.43222781818,18.0,11.1218429893
NM_021245,MYOZ1,3.0,1.4086731013,3.0,2.47769946596
NM_021246,LY6G6D,0.0,-,0.0,-
NM_001142503,STARD8,11.0,1.65313551105,6.0,1.34657579672
NM_001142502,PPP1R13L,17.0,4.04749111992,14.0,4.18429342864
NM_021242,MID1IP1,42.0,8.25244865743,17.0,22.8917885442
NM_001286198,C12orf43,33.0,8.73547888639,15.0,16.7412126078
NM_001100910,FAM72B,1.0,0.313104397551,1.0,1.65179964397
NM_133459,CCBE1,0.0,-,0.0,-
NM_021248,CDH22,0.0,-,0.0,-
NM_021249,SNX6,81.0,17.3360486676,30.0,25.5432934635
NM_012101,TRIM29,0.0,-,0.0,-
NM_199292,TH,0.0,-,0.0,-
NM_012102,RERE,78.0,7.07568556302,56.0,8.85457371369
NM_012105,BACE2,4.0,0.332949536299,2.0,0.954797482064
NM_012104,BACE1,28.0,3.55954771918,10.0,4.93565630669
NM_012459,TIMM8B,17.0,15.6583237626,14.0,35.0381742661
NM_012458,TIMM13,200.0,74.5172771716,99.0,255.512757427
NM_012109,TMEM59L,8.0,3.67293311816,7.0,5.05652952236
NM_012456,TIMM10,28.0,30.8793405253,17.0,46.2866933201
NM_004415,DSP,0.0,-,0.0,-
NM_012454,TIAM2,18.0,2.26159180463,16.0,2.32921218891
NM_012453,TBL2,106.0,25.935103034,81.0,44.7976912372
NM_001134658,SLC35G1,20.0,4.25234462121,10.0,6.76967067201
NM_012451,SYNGR4,1.0,0.732324965307,1.0,1.05434019828
NM_003735,PCDHGA12,0.0,-,0.0,-
NM_003367,USF2,134.0,57.5742881685,107.0,76.4016838206
NM_174905,FAM98C,27.0,15.7406789602,27.0,19.1136815945
NM_174902,LDLRAD3,64.0,12.2135634779,39.0,27.9278263504
NM_001358683,LINC00483,0.0,-,0.0,-
NM_001001722,CDY2B,0.0,-,0.0,-
NM_001014796,DDR2,166.0,13.1028388451,105.0,30.3923415801
NM_201286,USP51,4.0,0.675275802668,4.0,1.39196599211
NM_001014795,ILK,136.0,48.5077438633,119.0,65.0874694148
NM_001358689,TUBB8P12,0.0,-,0.0,-
NM_001002029,C4B,0.0,-,0.0,-
NM_001029881,CIB4,0.0,-,0.0,-
NM_178034,PLA2G4D,0.0,-,0.0,-
NM_006244,PPP2R5B,25.0,6.75736217988,11.0,5.47283014569
NM_001178045,SLC44A4,0.0,-,0.0,-
NM_003739,AKR1C3,9.0,5.46551352785,9.0,6.88249851655
NM_004465,FGF10,0.0,-,0.0,-
NM_206943,LTBP1,72.0,8.69933492599,70.0,10.0719490486
NM_003476,CSRP3,1.0,0.507725300401,1.0,1.27061511075
NM_182543,NSUN6,7.0,2.34800039644,3.0,1.58151029742
NM_182542,ERICH6B,0.0,-,0.0,-
NM_182541,TMEM31,0.0,-,0.0,-
NM_006242,PPP1R3D,12.0,2.57349050128,4.0,3.30359928794
NM_001244764,TNIP3,0.0,-,0.0,-
NM_001145030,TOPAZ1,0.0,-,0.0,-
NM_001979,EPHX2,4.0,1.30691839963,4.0,1.78251760141
NM_001145031,PLAU,283.0,78.9330899286,146.0,87.1672583204
NM_004526,MCM2,507.0,108.075161678,452.0,123.748083825
NM_001350217,SGIP1,31.0,2.10511648396,16.0,4.75908660928
NM_001242532,MFSD11,58.0,16.1649683943,37.0,20.372195609
NM_004090,DUSP3,126.0,22.7212614782,54.0,71.933210302
NM_004091,E2F2,42.0,6.0117491375,10.0,5.65684809579
NM_004720,LPAR2,4.0,1.6573240575,4.0,2.81556757495
NM_004721,MAP3K13,8.0,0.597936522704,7.0,1.79357768994
NM_001195279,MKRN2OS,0.0,-,0.0,-
NM_001195278,TMEM178B,0.0,-,0.0,-
NM_004724,ZW10,62.0,15.6327035505,52.0,16.5179964397
NM_004097,EMX1,0.0,-,0.0,-
NM_001330647,MCOLN2,0.0,-,0.0,-
NM_001174150,ARL13B,9.0,1.67790031555,5.0,2.88776161533
NM_001330312,CD9,8.0,4.15837672608,4.0,6.19424866489
NM_001330314,SLC35F5,102.0,6.97622411283,35.0,16.7412126078
NM_018042,SLFN12,1.0,0.293798355647,0.0,-
NM_001330640,DENND4C,21.0,1.87321572489,14.0,1.77068874545
NM_001173464,KIF21A,5.0,0.559636982222,4.0,0.591689424706
NM_001199039,SERINC2,43.0,11.3744922103,33.0,20.3900454804
NM_004181,UCHL1,221.0,146.148998748,139.0,153.750100789
NM_001042517,DIAPH3,67.0,10.3840198636,58.0,12.035726049
NM_001243952,KIF2A,52.0,9.09461451034,31.0,11.1803032671
NM_007374,SIX6,0.0,-,0.0,-
NM_006830,UQCR11,124.0,69.0415132087,43.0,186.914170239
NM_006831,CLP1,21.0,8.45585408208,15.0,8.72429389421
NM_000405,GM2A,33.0,6.65109129961,14.0,17.8803054244
NM_006833,COPS6,340.0,177.351119668,305.0,230.395834487
NM_000403,GALE,41.0,18.6852872049,31.0,22.0082187521
NM_000402,G6PD,108.0,33.5047840972,93.0,42.2025733212
NM_006836,GCN1,352.0,30.1851711589,330.0,30.6003302308
NM_006837,COPS5,49.0,24.4608342173,39.0,28.8448594544
NM_006838,METAP2,85.0,18.0312033053,70.0,36.2085516946
NM_006839,IMMT,257.0,63.6556577225,212.0,69.2058348857
NM_001350022,JCAD,0.0,-,0.0,-
NM_001304284,USP6,0.0,-,0.0,-
NM_001354073,MTRF1,8.0,1.93067490854,7.0,3.88876597796
NM_001355292,OR14A2,0.0,-,0.0,-
NM_014282,HABP4,25.0,6.97288780288,19.0,11.3710845056
NM_181659,NCOA3,68.0,6.32129428533,49.0,8.51980868996
NM_004890,SPAG7,61.0,44.2360002215,53.0,57.5956454806
NM_023015,INTS3,110.0,15.6187358886,73.0,17.3415207109
NM_001351370,YEATS2,124.0,14.1604578481,85.0,14.7896386662
NM_004867,ITM2A,0.0,-,0.0,-
NM_001168247,SLFNL1,1.0,0.346208588629,0.0,-
NM_020117,LARS,120.0,18.1849502089,109.0,22.9455600501
NM_020116,FSTL5,0.0,-,0.0,-
NM_004544,NDUFA10,157.0,23.7435696534,120.0,83.5179595266
NM_004545,NDUFB1,18.0,31.932164955,15.0,35.0617848956
NM_004542,NDUFA3,25.0,52.4936327533,23.0,67.0436326082
NM_001976,ENO3,62.0,30.1802292513,47.0,26.770545954
NM_004541,NDUFA1,29.0,44.3538793289,17.0,59.3251984807
NM_172193,KLHDC1,1.0,0.276220676249,1.0,0.608771367557
NM_001321015,GATM,53.0,13.6127925047,24.0,20.1575549773
NM_018040,GPATCH2,14.0,1.76978533283,11.0,5.15211609178
NM_004457,ACSL3,203.0,26.5141271265,114.0,39.1758306684
NM_001198807,MSANTD3,10.0,3.955879935,0.0,-
NM_020119,ZC3HAV1,221.0,22.9077499084,124.0,34.0237800419
NM_004549,NDUFC2,0.0,-,0.0,-
NM_198474,OLFML1,10.0,2.56048859727,6.0,3.68888257959
NM_198475,FAM171A2,48.0,13.5455096089,35.0,10.4860315972
NM_198476,C19orf54,5.0,1.09859568399,3.0,2.11167568121
NM_198477,CXCL17,0.0,-,0.0,-
NM_032257,ZMYND12,0.0,-,0.0,-
NM_198471,KANK3,2.0,0.533412156288,2.0,0.602846585391
NM_001330206,MIEN1,12.0,5.87984052567,6.0,12.7061511075
NM_004862,LITAF,47.0,13.263311492,18.0,27.5299940662
NM_198478,NKPD1,1.0,0.158589682054,1.0,0.29744291308
NM_198479,TPRX1,0.0,-,0.0,-
NM_014289,CAPN6,1.0,0.206762125115,1.0,0.385934496255
NM_001623,AIF1,0.0,-,0.0,-
NM_000583,GC,0.0,-,0.0,-
NM_001171796,TRIQK,14.0,2.71990009331,1.0,2.84793042064
NM_001350396,TMEM126B,14.0,5.68963245326,8.0,17.8572934483
NM_033258,GNG8,0.0,-,0.0,-
NM_020379,MAN1C1,30.0,4.80484705745,19.0,7.46058476279
NM_020378,NAT14,43.0,23.6757948969,21.0,25.1360815387
NM_001324130,ANKS3,34.0,9.48312741192,13.0,8.77659211374
NM_001128592,PSMG4,3.0,2.37732358141,3.0,4.56018306618
NM_033259,CAMK2N2,8.0,4.37241082228,0.0,-
NM_001306077,ADI1,111.0,18.7346485505,59.0,84.0139474089
NM_020371,AVEN,29.0,14.079676913,20.0,13.651236727
NM_020370,GPR84,0.0,-,0.0,-
NM_001128598,KRTAP25-1,0.0,-,0.0,-
NM_020376,PNPLA2,61.0,18.682282747,42.0,20.6066094198
NM_020375,TIGAR,21.0,1.8978123569,11.0,10.0570827031
NM_020374,C12orf4,35.0,6.73811043578,20.0,8.96093839406
NM_001034850,RETREG1,1.0,0.226342825757,1.0,0.497530013244
NM_172373,ELF1,11.0,2.18679011438,9.0,3.5966605151
NM_001003443,OR56A3,0.0,-,0.0,-
NM_018700,TRIM36,5.0,0.837626594306,4.0,1.35950587981
NM_182511,CBLN2,79.0,20.2907661863,33.0,36.3395921674
NM_001304821,TSACC,0.0,-,0.0,-
NM_006768,BRAP,60.0,11.0501958343,40.0,16.7129812206
NM_006769,LMO4,38.0,5.22489343542,14.0,20.8962605563
NM_001193308,SYTL1,2.0,0.756164638644,2.0,0.88017743018
NM_182969,XRRA1,8.0,1.18905793207,8.0,2.49957070967
NM_001308339,DENND5B,45.0,3.53545532083,34.0,6.43067036966
NM_001012301,ARSI,2.0,0.468374190162,1.0,0.434684116835
NM_014465,SULT1B1,0.0,-,0.0,-
NM_001351056,TRIM2,116.0,12.4601071409,89.0,29.4412887143
NM_006761,YWHAE,313.0,127.343174523,104.0,100.656540804
NM_006762,LAPTM5,7.0,2.32284324933,4.0,3.76836420678
NM_006763,BTG2,15.0,4.11274348831,7.0,10.9081108564
NM_182961,SYNE1,344.0,9.21502756547,339.0,9.54694383905
NM_001193306,FPR1,0.0,-,0.0,-
NM_006766,KAT6A,139.0,11.2402162457,120.0,14.8291239858
NM_001349839,CEP78,59.0,4.38728296793,30.0,10.5135762346
NM_002009,FGF7,0.0,-,0.0,-
NM_001314077,PROS1,7.0,1.41891706531,5.0,1.74731979264
NM_001040427,HAGH,41.0,18.9290083424,25.0,23.7327535053
NM_001040429,PCDH17,77.0,7.14631760065,55.0,11.7477129851
NM_002004,FDPS,135.0,65.3299663875,109.0,64.302200426
NM_002007,FGF4,0.0,-,0.0,-
NM_002006,FGF2,39.0,4.27946320515,18.0,15.4320381963
NM_002001,FCER1A,0.0,-,0.0,-
NM_002000,FCAR,0.0,-,0.0,-
NM_001626,AKT2,164.0,23.0005308915,79.0,40.6095970561
NM_001199662,PMF1-BGLAP,0.0,-,0.0,-
NM_001003702,ARHGEF35,0.0,-,0.0,-
NM_013227,ACAN,3.0,0.252254470516,3.0,0.293682275696
NM_005086,SSPN,0.0,-,0.0,-
NM_032973,PCDH11Y,0.0,-,0.0,-
NM_007011,ABHD2,119.0,9.68508386452,50.0,29.0809796474
NM_001303103,TLE1,83.0,14.8554579105,30.0,9.51741152096
NM_001303100,ERICH1,24.0,5.60812202291,23.0,13.4721247558
NM_007015,CNMD,0.0,-,0.0,-
NM_001303107,TMEM246,23.0,3.93919961177,15.0,9.19937920528
NM_032301,FBXW9,18.0,7.70269264028,16.0,8.63686088351
NM_144670,A2ML1,0.0,-,0.0,-
NM_152613,WBP2NL,0.0,-,0.0,-
NM_152342,CDYL2,0.0,-,0.0,-
NM_032977,CASP10,1.0,0.125856728714,1.0,0.473747507831
NM_001331069,CERS5,23.0,5.77962350071,10.0,7.64722057394
NM_152343,SPATA32,0.0,-,0.0,-
NM_006498,LGALS2,0.0,-,0.0,-
NM_006499,LGALS8,0.0,-,0.0,-
NM_032642,WNT5B,2.0,0.66874479513,2.0,1.37649970331
NM_032305,POLR3GL,16.0,10.0277887324,14.0,15.8391746682
NM_006494,ERF,82.0,22.4416078286,68.0,30.6891737131
NM_006495,EVI2B,0.0,-,0.0,-
NM_152577,ZNF645,0.0,-,0.0,-
NM_006493,CLN5,13.0,3.45108139901,8.0,4.85823424697
NM_152345,ANKRD13B,31.0,7.26208793993,24.0,9.48401709457
NM_000722,CACNA2D1,164.0,16.1012830174,91.0,20.6474955496
NM_001242699,ENO4,1.0,0.259444970257,1.0,0.395798636734
NM_001243650,GFOD2,11.0,1.54417530456,3.0,6.57796318396
NM_001252020,TRPM1,0.0,-,0.0,-
NM_032307,C9orf64,4.0,1.2052044423,2.0,1.44894705612
NM_000511,FUT2,0.0,-,0.0,-
NM_001628,AKR1B1,53.0,27.0016597044,36.0,28.1379119162
NM_152347,EFCAB13,9.0,1.69361735648,6.0,1.52630357246
NM_138805,FAM3D,0.0,-,0.0,-
NM_006428,MRPL28,112.0,73.0269316282,86.0,82.911343997
NM_152349,KRT222,0.0,-,0.0,-
NM_001278507,CTAGE8,0.0,-,0.0,-
NM_002944,ROS1,0.0,-,0.0,-
NM_002761,PRM1,0.0,-,0.0,-
NM_001029875,RGS7BP,0.0,-,0.0,-
NM_001029874,REP15,1.0,0.694033463853,0.0,-
NM_001029871,RSPO4,0.0,-,0.0,-
NM_001256456,INTS11,101.0,28.5562167434,82.0,33.4713931151
NM_001114618,MGAT1,96.0,22.510329533,56.0,31.1101278237
NM_138800,TRIM43,0.0,-,0.0,-
NM_001329755,FAM136A,78.0,23.8593281907,34.0,78.0016498542
NM_001145195,SLC39A12,0.0,-,0.0,-
NM_006423,RABAC1,146.0,134.477368784,115.0,153.191096013
NM_001145197,SPATA31D4,0.0,-,0.0,-
NM_001145196,SPATA31A6,0.0,-,0.0,-
NM_001145191,FAM200B,24.0,4.06828646634,5.0,1.88275035407
NM_002949,MRPL12,113.0,82.7527210797,68.0,84.6651073794
NM_001570,IRAK2,5.0,1.07136039174,3.0,1.1873959102
NM_001145199,C12orf75,24.0,13.0596165116,3.0,11.6142162467
NM_006421,ARFGEF1,41.0,4.21809044031,38.0,5.08932863278
NM_006963,ZNF22,32.0,10.7921573835,19.0,20.9227954903
NM_152715,TBCEL,35.0,5.01075585373,11.0,6.41286920601
NM_003140,SRY,0.0,-,0.0,-
NM_003147,SSX2,0.0,-,0.0,-
NM_001039792,HRCT1,0.0,-,0.0,-
NM_001351051,STX2,58.0,12.3353278133,22.0,25.4716767528
NM_002769,PRSS1,0.0,-,0.0,-
NM_001353453,CCDC160,0.0,-,0.0,-
NM_014621,HOXD4,0.0,-,0.0,-
NM_181656,C17orf58,13.0,6.17051591139,2.0,6.52026175252
NM_001353454,TMEM150C,0.0,-,0.0,-
NM_014624,S100A6,287.0,312.342494903,208.0,566.331306504
NM_001323039,SV2B,0.0,-,0.0,-
NM_001190158,CES5A,0.0,-,0.0,-
NM_003718,CDK13,110.0,11.7224490862,93.0,15.2297455607
NM_080632,UPF3B,8.0,2.47357683789,3.0,1.53576413179
NM_003713,PLPP3,6.0,1.34820406249,4.0,3.17653777687
NM_003716,CADPS,0.0,-,0.0,-
NM_003714,STC2,356.0,49.5261656306,193.0,157.820461033
NM_001271441,C21orf2,16.0,4.59187545814,8.0,5.2717009914
NM_001197104,KMT2A,136.0,6.09196927872,118.0,7.35888590443
NM_002439,MSH3,24.0,4.01156648412,23.0,5.00765269921
NM_001080488,ONECUT3,1.0,0.500545346658,1.0,0.500545346658
NM_001330684,SRGAP2B,9.0,1.12907823765,2.0,1.61941141566
NM_152332,TC2N,0.0,-,0.0,-
NM_018509,LRRC59,374.0,95.3680549161,176.0,141.582826626
NM_014999,RAB21,76.0,6.45765292911,29.0,31.7934887225
NM_001004137,OR52M1,0.0,-,0.0,-
NM_001004136,OR2T2,0.0,-,0.0,-
NM_001004135,OR2A12,0.0,-,0.0,-
NM_001004134,OR10AD1,0.0,-,0.0,-
NM_014991,WDFY3,129.0,6.69742050238,117.0,8.21919017627
NM_001318005,ZNF514,14.0,1.65022799826,2.0,1.04544281264
NM_001318002,ZNF584,27.0,8.43605114512,5.0,8.48527214369
NM_001318000,CWC27,16.0,4.05349605882,10.0,7.41826187412
NM_005497,GJC1,105.0,10.2102999971,56.0,34.9499169001
NM_005711,EDIL3,0.0,-,0.0,-
NM_014445,SERP1,88.0,20.6214583547,10.0,36.9805890441
NM_014442,SIGLEC8,0.0,-,0.0,-
NM_005715,UST,0.0,-,0.0,-
NM_014426,SNX5,75.0,23.7732358141,40.0,24.4711058366
NM_014441,SIGLEC9,0.0,-,0.0,-
NM_005718,ARPC4,0.0,-,0.0,-
NM_152363,ANKLE1,21.0,4.85068571645,19.0,7.02631191838
NM_032673,PCGF1,40.0,32.8172114696,39.0,37.1654919893
NM_152361,EID2B,7.0,3.89750477791,5.0,7.64722057394
NM_152367,MAB21L3,0.0,-,0.0,-
NM_014448,ARHGEF16,19.0,4.86325308401,15.0,5.23457633653
NM_004239,TRIP11,25.0,1.85901820675,17.0,2.1273177233
NM_057168,WNT16,0.0,-,0.0,-
NM_057169,GIT2,69.0,9.10821860155,44.0,14.3445758555
NM_176883,TAS2R41,0.0,-,0.0,-
NM_176882,TAS2R40,0.0,-,0.0,-
NM_176885,TAS2R31,0.0,-,0.0,-
NM_001185011,NCAPH2,181.0,40.1849106934,157.0,64.0854721837
NM_176887,TAS2R46,0.0,-,0.0,-
NM_176889,TAS2R20,1.0,0.317247050699,0.0,-
NM_176888,TAS2R19,1.0,0.741826187412,0.0,-
NM_001304579,SMPDL3B,0.0,-,0.0,-
NM_020225,STOX2,0.0,-,0.0,-
NM_001352506,RCBTB1,15.0,2.74419089264,5.0,3.65442399109
NM_001352507,LINS1,12.0,3.33572104616,7.0,3.40744523805
NM_001242802,ZNF790,11.0,3.33594787338,9.0,3.50067428471
NM_020227,PRDM9,0.0,-,0.0,-
NM_014874,MFN2,246.0,39.0964764994,165.0,53.9340912774
NM_022459,XPO4,165.0,12.4072962635,113.0,24.3038228866
NM_181843,NUDT8,12.0,10.9310270557,10.0,17.572336638
NM_021949,ATP2B3,0.0,-,0.0,-
NM_022450,RHBDF1,52.0,12.9184865204,46.0,13.3147401208
NM_001163925,LRTM2,0.0,-,0.0,-
NM_022453,RNF25,68.0,32.3799289593,64.0,34.4723403959
NM_001129742,CALHM3,0.0,-,0.0,-
NM_022455,NSD1,8.0,0.458020389609,4.0,0.367474892986
NM_001163922,VSIG10L,8.0,1.61633017622,7.0,1.99814473061
NM_001607,ACAA1,36.0,14.7109149161,23.0,13.4087265216
NM_130444,COL18A1,458.0,51.5890144904,410.0,57.9826929819
NM_001204240,TBC1D10A,11.0,4.05173847258,9.0,4.32156883597
NM_001136498,CISD3,25.0,7.04960014972,15.0,29.0355406167
NM_001097579,GPR34,0.0,-,0.0,-
NM_032358,CCDC77,17.0,5.3385159596,13.0,6.58693109559
NM_001605,AARS,182.0,40.455260419,164.0,41.9342324476
NM_001008393,C4orf46,28.0,5.8976127838,7.0,15.2139440892
NM_001008392,CTDSPL,55.0,9.17666468873,19.0,16.9950504885
NM_001008391,CCDC73,0.0,-,0.0,-
NM_001008390,CGGBP1,40.0,6.55042819817,13.0,19.172674439
NM_001008397,GPX8,41.0,8.04532825535,20.0,23.597137771
NM_001354684,ZBTB25,3.0,0.639864998382,3.0,1.70483908208
NM_001008394,EID3,1.0,0.504623109156,1.0,0.741826187412
NM_001354689,RAF1,262.0,58.3949559293,159.0,58.8870276662
NM_152292,TRMT10A,7.0,1.40096092582,5.0,3.64367568523
NM_021942,TRAPPC11,30.0,4.89663926078,26.0,5.68079242636
NM_019108,SMG9,77.0,10.3107291774,48.0,22.8271735827
NM_019109,ALG1,25.0,4.72362633317,22.0,11.7224490862
NM_020964,EPG5,55.0,3.21956537945,42.0,4.03346424691
NM_017772,TBC1D22B,34.0,7.15935823024,11.0,5.38630318686
NM_020962,IGDCC4,56.0,6.41871257179,44.0,8.71453049577
NM_152290,C1orf158,0.0,-,0.0,-
NM_020961,METTL14,34.0,7.21248132213,18.0,9.758991332
NM_019100,DMAP1,84.0,35.3556209185,76.0,40.2361451737
NM_019101,APOM,1.0,0.976754060167,1.0,1.31095209839
NM_019102,HOXA5,12.0,5.38305255126,9.0,8.22852221166
NM_032782,HAVCR2,0.0,-,0.0,-
NM_019104,LIN37,22.0,14.2198404133,16.0,16.0498750831
NM_019105,TNXB,15.0,0.849496959757,15.0,0.875924864232
NM_012244,SLC7A8,0.0,-,0.0,-
NM_021645,UTP14C,5.0,0.672191933249,2.0,0.646075480041
NM_001024924,EXOC1,29.0,6.01786302452,27.0,7.47462408724
NM_001321376,ZNF671,3.0,0.901710278755,1.0,0.540982416148
NM_016104,RWDD1,19.0,8.35673784376,8.0,13.3929700863
NM_016107,ZFR,258.0,40.4415728944,231.0,53.2417280592
NM_001143842,TMEM106C,89.0,41.6590527337,54.0,53.3050881122
NM_016101,NIP7,67.0,21.4755322405,31.0,42.4357367098
NM_014211,GABRP,0.0,-,0.0,-
NM_001276252,WDTC1,49.0,7.55803738318,33.0,12.0595991706
NM_015719,COL5A3,166.0,19.9853309693,158.0,22.4213353735
NM_015718,NOX3,0.0,-,0.0,-
NM_001033026,TMEM259,219.0,60.1125756696,151.0,60.2467986086
NM_001135694,VDAC3,63.0,30.4081298095,42.0,36.5134658141
NM_001350658,CEP57L1,10.0,1.06323822026,4.0,2.07338867444
NM_015710,NOP53,106.0,51.7679651888,104.0,53.7955625176
NM_001159642,BNIPL,0.0,-,0.0,-
NM_015715,PLA2G3,10.0,2.75401941381,6.0,2.91494054818
NM_015714,G0S2,3.0,2.31560697753,3.0,7.14720999795
NM_015717,CD207,2.0,0.794134444217,2.0,1.50620028326
NM_001321761,C15orf41,27.0,6.85195140807,14.0,12.044372404
NM_033092,TRIM5,15.0,3.04718436644,9.0,6.40784344644
NM_138392,SHKBP1,95.0,29.8581119576,91.0,31.8461372037
NM_138391,TMEM183A,3.0,0.73401235002,0.0,-
NM_138396,MARCH9,13.0,3.23719528215,6.0,4.28420656938
