RPS15A	CISD2			
RPS8	CDC37			
SFT2D1	CERCAM			
POR	SURF4			
FBLN2	EXT2			
PIAS1	UBL7			
RPS6KA4	SARNP			
USP13	FANCD2			
SPC25	CAT			
MTMR4	COL1A1			
PRR12	DDX47			
TRAF4	SMPDL3A			
ZNF512B	STX4			
ZDHHC16	CCDC142			
GDF11	TNPO3			
TKT	UBE2A			
MTHFD1L	MANF			
PPP2R5D	LAGE3			
PYGO2	TRMT61A			
GAPVD1	NPDC1			
DHX8	SEZ6L2			
PYCR1	KAZALD1			
HDAC3	ATAD3A			
CUL7	NCAPH			
SLC12A9	C1orf112			
FAM168B	SRP68			
SMURF1	MIPEP			
ARHGEF18	YIPF1			
ARFGAP3	ARG2			
MED16	ADAM19			
UNC5D	TEAD1			
KLHDC2	ZNF8			
ADD2	HAUS8			
MCPH1	SYS1			
SBDS	ATP6V1E1			
TRAPPC12	DUSP13			
DEPDC7	CHIC2			
B2M	EMC2			
SLC2A10	DCPS			
OSBPL10	PSRC1			
TMEM179B	TBCE			
TCF4	HGS			
TDRKH	TBX15			
SNED1	ILVBL			
EIPR1	YARS2			
ECD	ENOSF1			
ZNF134	MAP4K2			
FASTKD3	NEK9			
CHD1L	PSPH			
SEMA4D	EIF2B3			
GNPTG	TEX261			
VTI1B	SERINC3			
RSAD1	PAX3			
SGCE	GSDMD			
LRRC8E	SPIN1			
CTU2	SUB1			
FOXRED2	UBA1			
DISP2	FLII			
TRAF3IP2	EIF3K			
GSTZ1	ATXN10			
POGK	ADRM1			
UBE2Q2	UBE2D1			
EZH2	RAB5C			
WARS	DHRS1			
TRIM56	EIF2S1			
LRP11	DPYSL5			
LHFPL6	MGST3			
ADAL	CAPRIN1			
BTBD3	PDLIM3			
ABCF2	GFRA1			
CEP250	CNRIP1			
GMIP	BABAM1			
TMEM248	MCEE			
C9orf40	RRP7A			
ITM2B	LOXL3			
HOXB2	DESI1			
ZNF484	MTG1			
CARD10	ERRFI1			
AKT3	ACO1			
POMK	NAXE			
USP48	NFKB2			
ZSWIM4	MBNL2			
C11orf95	MPST			
GRB10	ACBD6			
ATL1	SLC2A8			
NDUFAF1	NDUFA9			
KDM1A	FTSJ3			
PPRC1	DBN1			
AVL9	CBLL1			
CCNC	CLN3			
FAM32A	MLF1			
RAB32	PIP5K1A			
KLHL12	ICAM3			
VPS35	SLBP			
SOX6	SYNPO2			
MAEA	FADS2			
MINPP1	COIL			
APPL2	CBLB			
WDR6	MRGPRF			
NAT10	PRKG1			
COMMD5	STK32B			
R3HCC1	EVA1B			
TPST1	PDE9A			
SDHB	MARCKS			
DGAT1	PROSER3			
CCT5	NCDN			
SART1	DNAJC8			
SEMA6C	MTHFD1			
ATAD2B	CTTNBP2NL			
FAM192A	RPL13			
CENPB	DGCR6L			
PXDN	ESRRA			
MUM1	PAPD4			
WDR11	LMCD1			
NUP153	ILF2			
CDK6	SLC9A3R1			
ZMYM6	ZNF506			
SUCLG2	SERGEF			
DOLK	NUP160			
HMBOX1	SLC25A3			
GNL2	FAM50B			
IFRD2	SF3B3			
TAPT1	SRA1			
LZTR1	ZFYVE21			
RNF130	PDHA1			
PTK7	CDC34			
ATF7IP	CD81			
IFT172	TRAPPC3			
PTK2	PDSS2			
WWP2	PGK1			
FERMT2	PHKG2			
MANEAL	TMEM101			
KIF23	TBP			
CCDC80	NCSTN			
CHRAC1	CENPI			
TEX10	MCM5			
SNAP47	KAT8			
SNX21	DUSP14			
WWTR1	MDH1			
CCDC40	MCM4			
NMNAT1	MAGT1			
CMIP	AFG3L2			
POP4	MYPN			
KPNA1	LAMA5			
PLEKHM3	PTGS1			
ZNF697	KCNK5			
KIFC1	IDI1			
ST6GALNAC4	ARIH1			
MPV17L2	PDGFRL			
PTCD3	ZNF556			
NFKBIA	RPF1			
BICRAL	ZER1			
SREBF1	ZNF703			
JAK1	CPQ			
LLGL1	MYEF2			
POLL	CDCA3			
PLPPR2	PODXL2			
VIRMA	ELOVL5			
SNX2	DCAF8			
TMEM181	LRSAM1			
SORCS2	PACSIN2			
MIB1	ZXDC			
APLP2	LSM2			
SAMD4A	JMJD8			
BANF1	ANKRD10			
EXOSC10	PLOD1			
MKLN1	EIF4ENIF1			
SFSWAP	HACD3			
WNT5A	CTDSPL2			
ARHGAP12	PANK2			
E2F4	WTAP			
MRPL20	PRDX6			
ELP1	RPS6			
TRAF7	HDDC3			
TEAD3	RPS13			
STAC3	PSMC4			
TECPR1	SUSD5			
ARMC8	SDC2			
TES	TNNT1			
GAB2	MCMBP			
NPAS2	GGNBP2			
XPO7	MYBBP1A			
SERPINB6	ABT1			
CTIF	DPP7			
B4GALT7	ARHGAP6			
ARPC1A	INTS9			
HEATR3	WDR12			
ARHGAP10	REEP2			
TOR4A	MYH14			
GNL3	MAP4			
PINX1	MAP1A			
PIGG	GCC1			
TOM1	PML			
ITFG1	SLC39A6			
SGPP1	EIF3B			
ARMC6	SMPD4			
CHFR	PSAT1			
SYVN1	CHCHD10			
TRAPPC9	SDF2			
PGP	RAD51D			
NAA50	PLEKHO1			
DCAF1	PRMT7			
KNTC1	NQO1			
SLC39A9	CDCA7L			
ABHD16A	KATNA1			
HEATR5B	KRR1			
CBX2	FDXR			
CDC42EP1	PASK			
RUSC1	SLC38A6			
DLG1	TMEM208			
SCFD1	CFL1			
SNRNP200	CDIPT			
CREBZF	NPEPPS			
ITGA3	CNPY4			
SLAIN2	LEMD2			
PARVB	ANKRD40			
RAB1A	RNF144A			
GNPAT	MEPCE			
NUP155	ARPC5			
RIPOR2	ABHD3			
DEAF1	CDKN2C			
SQLE	PSMF1			
ANKS6	HEATR6			
ATP5F1C	ZNF189			
TNFAIP2	TMX4			
YY1	SQSTM1			
MAPK14	SCAMP2			
PDPN	SEC31A			
SLC7A1	TRIM32			
HIBADH	EZH1			
FAM120B	PTBP2			
STK25	ADSL			
PRAC2	PSEN1			
PAK2	TFAP4			
WDR70	TTC38			
RBM18	AGFG2			
TMCO1	SCLY			
WDR4	SART3			
PIP5K1C	CNPY2			
ARHGEF1	RANBP3			
INPP5F	LIMK1			
CPT1A	LOXL2			
CSRNP2	GINS3			
XPC	RTN3			
ASIC1	CCDC102A			
CCDC15	NSL1			
DCAF17	RAB12			
CCDC174	TRUB2			
AUP1	ROMO1			
ZMIZ2	TSR1			
TELO2	TCHP			
SEMA3A	TOMM70			
IK	AP2B1			
BAP1	UBE2K			
SENP5	SIK2			
RPUSD2	DNAJC9			
ARID5A	FAM213A			
PCDHB2	RNASEK			
PDXP	FBXO7			
RPP38	TRO			
DHX36	ERGIC1			
	CSRP2			
	ZWINT			
	DCP1A			
	MVK			
	DDAH1			
	NELFCD			
	CFDP1			
	CASC3			
	ACSF3			
	UAP1L1			
	HDAC8			
	NOP16			
	ATP5PD			
	NECTIN2			
	CDC123			
	TOMM6			
	ALKBH1			
	MRPL23			
	PAF1			
	NDFIP2			
	DDX56			
	ZNF428			
	GBA			
	ILF3			
	LANCL1			
	GSK3A			
	NAGA			
	BRWD3			
	FLOT2			
	CCDC43			
	COPRS			
	MRPL49			
	MRPL47			
	SIRT6			
	COPZ1			
	TIMM22			
	SEC61A1			
	STEAP3			
	COA3			
	ALKBH2			
	MTPAP			
	PDIA3			
	MROH6			
	TAF13			
	PCYT1B			
	LGMN			
	CAD			
	KRTCAP2			
	TJAP1			
	RPS12			
	ZNF827			
	PRIM1			
	CARS			
	SMU1			
	RAB22A			
	CNOT11			
	MAP3K1			
	MTMR6			
	PIM3			
	STARD3NL			
	ABCB7			
	CAPZA1			
	C1QL1			
	ACADM			
	KPNB1			
	CNBP			
	RIN1			
	PLIN3			
	STX6			
	UBE2E3			
	TIMM44			
	FAH			
	FANCC			
	ELOF1			
	ARMCX2			
	MKRN2			
	NFS1			
	TMEM59			
	MTX1			
	BBS4			
	CASP9			
	DTYMK			
	GOLPH3			
	CRY2			
	CARM1			
	DAZAP1			
	TM9SF2			
	ATXN1L			
	AMOTL1			
	COQ8A			
	SLC39A14			
	EXOSC5			
	BRI3BP			
	CEP76			
	RBMX			
	ANAPC7			
	CCDC86			
	UNC119			
	FSCN1			
	ZBTB7B			
	PYGL			
	PYGB			
	CEP97			
	RNF219			
	MZT2A			
	ATG13			
	PARP3			
	CHAF1A			
	PSMB6			
	LEMD3			
	RSRC2			
	CYB561			
	SGSH			
	STK4			
	COQ4			
	CLEC11A			
	UTP11			
	RMDN1			
	GGA2			
	SP4			
	CLCN3			
	ZFAND6			
	RNF41			
	ATXN2L			
	SYNRG			
	NRM			
	ANK1			
	TAB1			
	ACAA2			
	COX15			
	CRTAP			
	ZGPAT			
	NACA			
	POLA1			
	SMARCAL1			
	RGS19			
	HES6			
	TDP1			
	SH3PXD2B			
	MYOD1			
	MYH9			
	TPGS1			
	TSPYL5			
	MED12			
	PLPP2			
	TCFL5			
	ZNF346			
	MCAT			
	FARP2			
	RPUSD3			
	VPS53			
	SLC18A1			
	FIZ1			
	TXLNA			
	ACLY			
	CD320			
	DDAH2			
	LAPTM4A			
	PACSIN3			
	PSMC3			
	PSMD1			
	PSMB10			
	PSMB9			
	PSMD3			
	ACOT8			
	SS18			
	HIRIP3			
	HJURP			
	MRPL14			
	SETD3			
	MICU2			
	COA7			
	UBE2Z			
	VMO1			
	DARS2			
	MRPS11			
	SCFD2			
	SRSF10			
	PHC2			
	KARS			
	TLN1			
	CYB5B			
	NDFIP1			
	MLH1			
	LIMD2			
	KCNK1			
	NDUFV1			
	CDV3			
	Sep-10			
	TMX1			
	INO80E			
	TCF7L2			
	PTDSS2			
	ZNRD1			
	TRIR			
	CCDC50			
	CHCHD1			
	NSF			
	WDR77			
	UBA52			
	COPS3			
	MAGEA12			
	HADH			
	VPS37B			
	SF3B4			
	AKAP8			
	NDUFS8			
	AP5S1			
	NUDT16			
	HNRNPH3			
	AURKB			
	ECI1			
	CYC1			
	RHOF			
	SRP72			
	Sep-02			
	AHNAK			
	CRYBG1			
	WDR55			
	EIF2B5			
	HSPA14			
	ACAT2			
	TNFRSF10B			
	TNFRSF10A			
	DYRK4			
	SUCLG1			
	NUP37			
	TRPT1			
	RPL10A			
	TOR1AIP2			
	SCRN3			
	POLR2G			
	MRPS27			
	RTCB			
	SEC24A			
	STK35			
	PPFIA3			
	ME1			
	QSOX1			
	SLC1A5			
	SRSF4			
	ANKRD17			
	FGF13			
	SUPT4H1			
	FEN1			
	PRPSAP1			
	RAD51			
	IGF2BP1			
	AAAS			
	NGLY1			
	PGM2			
	MDK			
	POLR2E			
	CAMK2D			
	TRAP1			
	TUBGCP4			
	MPHOSPH8			
	SCAI			
	MICU1			
	ERGIC3			
	PDHX			
	CYB5A			
	ATP2C1			
	GLB1			
	PPP1CB			
	TSEN34			
	ADCY6			
	BAG1			
	MTFR1L			
	INSIG1			
	ZNF543			
	SH3D21			
	ECH1			
	DUSP5			
	SMAP2			
	ACBD3			
	COMMD4			
	ISG15			
	ZFP28			
	APEH			
	RPS18			
	POU2F1			
	FLOT1			
	CXorf38			
	MRPL52			
	EME1			
	TMTC4			
	EED			
	DPM2			
	FADS1			
	RAD21			
	RTKN			
	ENG			
	DPYD			
	TOR1A			
	CMTM3			
	TEAD4			
	FOXO4			
	SPCS1			
	ACAD9			
	ATP6AP2			
	SRI			
	TEX264			
	ARRB2			
	RPS19BP1			
	IQCB1			
	SMARCD2			
	GIPC1			
	MYL12A			
	NME3			
	TBCCD1			
	SLC38A4			
	POLR2F			
	IKBKB			
	RPS4X			
	MCU			
	RAB10			
	KLHDC3			
	SURF2			
	POLD1			
	PNMA2			
	TMEM54			
	NT5C3B			
	ACO2			
	COG5			
	TRMT1			
	HRAS			
	XPNPEP1			
	MRPL43			
	C2orf68			
	FBXO45			
	IDH3G			
	JPT1			
	ZDHHC20			
	CD151			
	PNP			
	KIF18B			
	ALAS1			
	GPR107			
	TMEM38A			
	ATP6V0E2			
	CAPN10			
	SV2A			
	KYAT1			
	CTNNA1			
	APBB1			
	ATG9A			
	PPP2R1B			
	LAS1L			
	SHC1			
	SKP2			
	ECM1			
	MYDGF			
	MRPL53			
	MRPS28			
	ARL10			
	UBB			
	SH3BP1			
	WBP2			
	OPTN			
	RAB5A			
	TRMO			
	SARS2			
	NUTF2			
	ARF5			
	TBC1D20			
	DHRS4			
	NUP43			
	EIF2AK3			
	ASPSCR1			
	ALKBH8			
	RALA			
	SP3			
	TAF6L			
	ATP5MG			
	DCTPP1			
	GPC2			
	ANXA11			
	TRIM33			
	GCAT			
	MACROD1			
	PAFAH1B3			
	KLF11			
	PAFAH1B2			
	VPS41			
	GHITM			
	PRKAR1B			
	TUBGCP3			
	NUP93			
	PFDN2			
	PEF1			
	PFAS			
	TMEM132A			
	SLC35F6			
	GPC6			
	ZNF787			
	CIB1			
	FCGRT			
	BSDC1			
	LTA4H			
	BST2			
	PTTG1IP			
	FANCG			
	DDX42			
	RPS3			
	ELOVL1			
	GRINA			
	TUBB			
	MAPK1			
	PRKCI			
	GUCD1			
	HECTD3			
	TUBA1B			
	VDAC1			
	TUBB4B			
	SLC25A11			
	DDOST			
	C19orf25			
	EIF2B2			
	PHF5A			
	ABHD14B			
	RASSF3			
	ERCC2			
	OSBPL11			
	EEF1A2			
	PCDHB14			
	ZBTB2			
	CCDC93			
