AccNum,GeneName,txReads0,txRPKM0,cdReads0,cdRPKM0,txReads1,txRPKM1,cdReads1,cdRPKM1,txReads2,txRPKM2,cdReads2,cdRPKM2
NM_173525,C11orf42,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_144967,ARHGAP36,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_173527,REM2,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_173521,C9orf84,0.0,-,0.0,-,1.0,0.188889143318,1.0,0.205708338087,0.0,-,0.0,-
NM_001145777,FKBP5,13.0,1.57866487714,13.0,14.4446858151,11.0,1.32844015461,10.0,11.0501319158,16.0,1.61063887278,14.0,12.8950901574
NM_173523,MAGEB6,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_015879,ST8SIA3,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_005247,FGF3,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001136180,HSBP1L1,3.0,3.58672660087,0.0,-,1.0,1.18899419414,0.0,-,10.0,9.91079786383,3.0,9.91079786383
NM_001347879,LOC100289561,3.0,2.20857549315,0.0,-,3.0,2.19641784632,0.0,-,2.0,1.22054160885,0.0,-
NM_173528,CFAP161,0.0,-,0.0,-,0.0,-,0.0,-,1.0,0.455738712316,1.0,0.820430286741
NM_001286819,LETM2,4.0,1.24194134379,4.0,2.4300315724,2.0,0.617552386154,1.0,0.604163716535,3.0,0.772136260167,3.0,1.51079235729
NM_001001967,OR5D13,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001083124,SPATA31A3,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001001965,OR4D5,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_000383,AIRE,0.0,-,0.0,-,0.0,-,0.0,-,1.0,0.323318764588,0.0,-
NM_001001963,OR2L8,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_019609,CPXM1,17.0,6.35149502237,17.0,6.91319186108,38.0,14.1193060554,34.0,13.7502729935,38.0,11.7690724633,38.0,12.80987479
NM_001001961,OR13C3,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001001960,OR5W2,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_000384,APOB,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_201566,SLC16A13,1.0,0.512975772435,0.0,-,0.0,-,0.0,-,1.0,0.425234462121,1.0,0.580257486173
NM_001242330,USP17L27,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001012398,AKTIP,1.0,0.357528568667,0.0,-,1.0,0.355560464755,0.0,-,3.0,0.889126602616,1.0,0.84563121705
NM_012162,FBXL6,3.0,1.49530013933,3.0,1.66052157448,31.0,15.3663785513,31.0,17.064268527,37.0,15.28763984,36.0,16.5179964397
NM_000387,SLC25A20,13.0,6.1611318461,3.0,2.96914453714,6.0,2.82794602201,3.0,2.95280015101,13.0,5.10730862433,8.0,6.56344229392
NM_001004328,ZNF705A,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_003341,UBE2E1,67.0,32.5624230702,42.0,64.7089850672,57.0,27.549865474,26.0,39.8374343398,62.0,24.9784336405,31.0,39.5921048684
NM_006260,DNAJC3,87.0,13.9530144105,39.0,23.082893966,43.0,6.85835499214,22.0,12.9494417184,76.0,10.1040149926,28.0,13.7377396132
NM_003342,UBE2G1,96.0,20.4566155943,18.0,31.4625140427,64.0,13.5626714161,16.0,27.8127296875,73.0,12.8948712701,21.0,30.4278881784
NM_203505,G3BP2,276.0,56.1188515782,102.0,63.1204474273,135.0,27.29833609,59.0,36.3098641068,218.0,36.7441145292,109.0,55.9149568922
NM_003344,UBE2H,46.0,7.99212476458,4.0,6.49769311751,35.0,6.0474903306,12.0,19.3857749045,58.0,8.35341420416,9.0,12.1191821704
NM_003347,UBE2L3,60.0,17.7678002025,16.0,30.853562158,54.0,15.9029936799,18.0,34.5191862815,66.0,16.2016015277,14.0,22.3792209828
NM_006266,RALGDS,145.0,35.0644118882,113.0,36.9125779506,137.0,32.9474523862,108.0,35.0850745812,110.0,22.0507234025,85.0,23.0168802848
NM_001145010,SMCO2,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_003348,UBE2N,90.0,31.62278547,31.0,60.5601985985,95.0,33.1958606319,35.0,67.9980339787,113.0,32.9130140658,35.0,56.679399548
NM_013268,LGALS13,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001145014,RFPL4A,1.0,0.987534857067,1.0,1.03782598405,0.0,-,0.0,-,0.0,-,0.0,-
NM_004373,COX6A1,39.0,61.1373852421,9.0,24.4549540968,61.0,95.0987489195,22.0,59.4497097071,42.0,54.5786945298,18.0,40.5441730793
NM_001172630,ARHGAP33,5.0,1.06267083458,3.0,0.797759475282,1.0,0.211364220338,1.0,0.264456004035,24.0,4.22835651929,22.0,4.84958970205
NM_001145017,SLC36A3,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_153336,PSTK,18.0,9.46088493781,11.0,9.4207241188,27.0,14.1132077558,23.0,19.589445892,31.0,13.5068024815,23.0,16.3286784289
NM_001286712,ACSL1,17.0,3.71432457449,9.0,5.09478210351,17.0,3.69387816162,11.0,6.19267809449,17.0,3.07901249424,11.0,5.16187388741
NM_001256584,GYPC,97.0,42.0794001311,37.0,102.398830426,112.0,48.3190673962,46.0,126.605863265,85.0,30.566684268,28.0,64.2366528211
NM_153335,STRADA,37.0,11.9686944654,20.0,17.1285893069,28.0,9.0075317738,17.0,14.4791556593,59.0,15.8208082783,33.0,23.4281038328
NM_153333,TCEAL8,51.0,37.7316535982,28.0,70.9239723336,35.0,25.7517306899,21.0,52.9001654173,23.0,14.1057147814,14.0,29.3964343419
NM_153330,DNAJB8,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_004808,NMT2,23.0,4.12143844025,8.0,4.7918859063,14.0,2.49489189418,6.0,3.57413084411,13.0,1.93106073486,10.0,4.9653295911
NM_004807,HS6ST1,16.0,3.63029008185,8.0,5.80376472632,9.0,2.03079726985,4.0,2.88590823821,17.0,3.19743605172,8.0,4.81106692419
NM_004805,POLR2D,96.0,37.0242745896,21.0,43.8935073533,112.0,42.9572095948,27.0,56.1238518214,115.0,36.7658630432,28.0,48.5143951376
NM_004804,CIAO1,99.0,21.9949165935,50.0,43.9549828538,101.0,22.3157359282,55.0,48.0843240278,123.0,22.6529014603,71.0,51.7401947303
NM_004803,SLC22A14,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_004374,COX6C,70.0,68.1516997993,36.0,141.581313192,40.0,38.7294525779,13.0,50.84514646,46.0,37.1251385779,27.0,88.023533659
NM_198179,QRFPR,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_003055,SLC18A3,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001297590,CD3EAP,35.0,9.53337112928,27.0,15.7312570214,53.0,14.3567798351,41.0,23.7567066081,54.0,12.1928102517,40.0,19.3192940815
NM_001004323,C7orf61,0.0,-,0.0,-,3.0,2.66457862233,3.0,4.30794997877,7.0,5.18243912202,5.0,5.98478131874
NM_001291543,CT45A7,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_198173,GRHL3,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_198175,NME1,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001330447,HELZ,137.0,8.87996140521,70.0,10.7626398346,98.0,6.31712254369,71.0,10.8562998693,174.0,9.34913344824,133.0,16.9513389389
NM_024837,ATP8B4,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001243509,ESRRG,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001005238,OR51G2,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_002344,LTK,6.0,1.72052763073,5.0,1.7277103087,7.0,1.99623265726,6.0,2.06183964302,26.0,6.18038242228,24.0,6.87454187086
NM_001297772,ADCY10,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001301782,LENG9,1.0,0.46775255619,0.0,-,3.0,1.39553309172,0.0,-,5.0,1.93873197649,4.0,2.06474955496
NM_001319302,RILPL1,12.0,3.16755366577,7.0,8.26979124047,7.0,1.83756830122,2.0,2.34979089751,19.0,4.15745862701,13.0,12.731262078
NM_006405,TM9SF1,76.0,27.2482228774,67.0,32.9915818586,70.0,24.9588945192,56.0,27.4232598319,72.0,21.3987638803,52.0,21.2257614876
NM_006404,PROCR,26.0,15.7100558663,13.0,16.257826294,22.0,13.2199489241,11.0,13.6808955393,21.0,10.5185354687,16.0,16.5871093955
NM_006407,ARL6IP5,51.0,21.4900207524,24.0,37.9547788452,37.0,15.5049759809,11.0,17.3001800735,27.0,9.43109289203,13.0,17.0423772791
NM_006406,PRDX4,74.0,72.046082645,67.0,73.6245962801,82.0,79.3953777847,77.0,84.1475670486,61.0,49.2311620272,58.0,52.8332974358
NM_006401,ANP32B,28.0,15.5365632463,12.0,14.2330420669,26.0,14.347392813,16.0,18.8729237165,41.0,18.8587273708,9.0,8.84892666413
NM_003692,TMEFF1,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_003162,STRN,73.0,4.63910421445,31.0,11.8639057434,60.0,3.79197297919,29.0,11.037398089,85.0,4.4777701192,51.0,16.1795995856
NM_001163315,FBXL17,10.0,1.72438778888,3.0,1.27732428806,14.0,2.40085366125,5.0,2.1171549041,13.0,1.85827459947,9.0,3.17653777687
NM_001004325,KRTAP5-2,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_003169,SUPT5H,106.0,25.1716776809,96.0,26.3729897123,215.0,50.7747123425,207.0,56.5537220099,332.0,65.3545727779,307.0,69.9130272104
NM_006408,AGR2,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_024707,GEMIN7,17.0,9.25536615282,5.0,11.3217380078,18.0,9.74585405034,9.0,20.266946491,14.0,6.31835929388,7.0,13.1393153498
NM_001201366,DNAL1,39.0,4.08058160542,6.0,11.798442766,18.0,1.87297801878,3.0,5.86674766846,23.0,1.99488055019,4.0,6.52026175252
NM_001247996,ASAP1,116.0,16.3906510282,69.0,18.3648067275,79.0,11.1011512768,61.0,16.146181176,141.0,16.5153935408,104.0,22.9457475031
NM_001247997,CLIP1,34.0,5.1559574002,25.0,5.1927359869,26.0,3.92108689088,22.0,4.54445313953,48.0,6.03397130218,40.0,6.88728135082
NM_002910,RENBP,0.0,-,0.0,-,0.0,-,0.0,-,1.0,0.505309204478,1.0,0.578901744382
NM_001288736,ATE1,124.0,21.5273038968,56.0,32.6915184975,77.0,13.294175162,45.0,26.1253607111,99.0,14.2473715661,61.0,29.5194662936
NM_001144769,DST,131.0,6.49445989818,121.0,6.37176883229,118.0,5.81776890482,113.0,5.9177388979,236.0,9.69874065294,231.0,10.0836606173
NM_032828,ZNF587,50.0,6.46303625643,5.0,2.59456496012,37.0,4.75631957437,4.0,2.0642260315,34.0,3.64315043286,5.0,2.15078078642
NM_003057,SLC22A1,0.0,-,0.0,-,0.0,-,0.0,-,2.0,0.779968352347,2.0,0.892864672417
NM_004010,DMD,41.0,2.61051960938,22.0,1.84554180043,82.0,5.19229872468,56.0,4.67188288464,72.0,3.80020652309,53.0,3.685604033
NM_024704,KIF16B,41.0,6.98668712636,35.0,7.9372427308,35.0,5.93141345424,31.0,6.99143020076,44.0,6.2154376569,40.0,7.51957349304
NM_001282437,BLOC1S2,35.0,11.2688896796,10.0,29.8893883406,29.0,9.28568176753,6.0,17.8349129121,43.0,11.4765971673,13.0,32.2100930574
NM_001320776,ZNF544,25.0,4.55075949156,8.0,15.7312570214,18.0,3.25851027627,10.0,19.5558255615,30.0,4.52685651515,11.0,17.9307198194
NM_032532,FNDC1,0.0,-,0.0,-,1.0,0.136123591147,1.0,0.156859392367,1.0,0.113465095373,1.0,0.130749312188
NM_014774,EFCAB14,65.0,10.1065211139,21.0,12.6547813539,75.0,11.5971776349,31.0,18.5780342835,102.0,13.1468013973,42.0,20.9805196714
NM_032246,MEX3B,28.0,7.11248901022,17.0,8.91437897877,30.0,7.57857489184,21.0,10.9512623145,43.0,9.05448246766,32.0,13.9098917387
NM_032531,KIRREL3,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_032536,NTNG2,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_032242,PLXNA1,226.0,22.3527523659,155.0,24.4220094506,305.0,30.0002671421,237.0,37.1364818149,352.0,28.8600334883,283.0,36.9630442207
NM_152459,C16orf89,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_023080,C8orf33,84.0,28.7815279397,42.0,54.5806221871,101.0,34.4158617525,52.0,67.2040196689,95.0,26.982970875,45.0,48.4767286818
NM_032538,TTBK1,0.0,-,0.0,-,3.0,0.385925697752,1.0,0.224847616139,4.0,0.428915083547,4.0,0.74968213796
NM_032539,SLITRK2,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001202473,ZNF816-ZNF321P,7.0,2.34207893713,3.0,3.83197286418,5.0,1.6637045627,1.0,1.27029294246,2.0,0.554708835662,1.0,1.05884592562
NM_001202470,RPS10-NUDT3,20.0,7.09680767881,0.0,-,69.0,24.3492083683,0.0,-,81.0,23.8259188851,0.0,-
NM_001081563,DMPK,107.0,29.5852410032,87.0,40.6308872755,134.0,36.846721095,114.0,52.9473977079,183.0,41.9444035402,146.0,56.5225190671
NM_000762,CYP2A6,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001005216,OR2J3,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001352311,LARP4,41.0,5.56439347039,22.0,10.0391838701,43.0,5.803702552,26.0,11.7991790258,59.0,6.63769949257,39.0,14.7527143775
NM_001098418,GAGE12E,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001010888,ZC3H12B,3.0,0.370733868612,0.0,-,3.0,0.36869307288,3.0,1.065406984,1.0,0.102440716619,0.0,-
NM_001010889,PRAMEF6,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001282129,SSH2,57.0,5.38973468969,33.0,6.79772443307,45.0,4.23163071309,28.0,5.73601609855,66.0,5.1733048008,45.0,7.68411274763
NM_003876,TMEM11,12.0,7.70786518811,9.0,13.9380567391,22.0,14.0532981399,8.0,12.321183359,15.0,7.98685357937,9.0,11.5540389604
NM_001098411,GAGE2B,0.0,-,0.0,-,1.0,1.75195608174,0.0,-,0.0,-,0.0,-
NM_001098410,GAGE12H,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001098413,GAGE10,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_005249,FOXG1,0.0,-,0.0,-,2.0,0.55629796981,2.0,1.21325938178,1.0,0.23184960692,1.0,0.505652952236
NM_001278419,C12orf42,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001346386,DPH7,58.0,14.4345089405,30.0,32.3711787082,71.0,17.5725619867,44.0,47.2163759406,77.0,15.8853337951,33.0,29.5177192695
NM_183075,CYP2U1,17.0,3.20782576887,7.0,3.83900400705,15.0,2.81485367931,8.0,4.36328144639,20.0,3.12840841661,10.0,4.54623755221
NM_001318106,GAL3ST1,0.0,-,0.0,-,1.0,0.467617013952,0.0,-,2.0,0.779559349541,1.0,0.584363081594
NM_005246,FER,42.0,3.10782549176,7.0,2.54223230114,27.0,1.98688995142,15.0,5.41765276796,22.0,1.34946496743,10.0,3.01057043251
NM_001039617,ZDHHC19,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_139320,CHRFAM7A,0.0,-,0.0,-,0.0,-,0.0,-,1.0,0.2600804198,0.0,-
NM_013291,CPSF1,96.0,19.1547482022,91.0,18.8361103808,214.0,42.4640783622,211.0,43.4345178261,276.0,45.650537557,276.0,47.3576906235
NM_198391,FLRT3,7.0,1.55983388457,5.0,2.29918371851,5.0,1.10803385388,4.0,1.82922183714,12.0,2.21662974092,8.0,3.04947626579
NM_014017,LAMTOR2,29.0,38.1846811399,20.0,47.4434735565,26.0,34.0460892596,21.0,49.5414247559,37.0,40.3854097975,24.0,47.194275542
NM_001177665,RIF1,104.0,9.37235091684,82.0,10.0160598444,53.0,4.75000193137,43.0,5.22341135555,127.0,9.48747232693,112.0,11.3405124719
NM_014010,ASTN2,9.0,1.7566684484,4.0,0.92752174835,15.0,2.91166405836,9.0,2.07543594788,7.0,1.13260097486,5.0,0.961093664064
NM_001178111,SCAMP5,16.0,4.11086143366,7.0,8.86549654169,16.0,4.08823218616,6.0,7.55716648819,20.0,4.25965524233,7.0,7.34910858546
NM_014012,REM1,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001268,RCBTB2,8.0,2.20653743517,5.0,2.7073721323,12.0,3.291586511,10.0,5.38493747347,6.0,1.37184221431,3.0,1.34657579672
NM_001008215,COA5,15.0,7.61189855872,2.0,7.97050355748,17.0,8.57932992377,9.0,35.6698258242,13.0,5.46860663114,6.0,19.8215957277
NM_001317721,LRWD1,23.0,9.04944184072,16.0,9.64173817438,41.0,16.0428132821,22.0,13.184411427,56.0,18.2647437596,36.0,17.9833025755
NM_001355428,GDF5OS,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_015638,TRPC4AP,155.0,43.8440554523,128.0,47.9428785413,191.0,53.7297849561,168.0,62.5786417969,177.0,41.5034200764,146.0,45.3313436127
NM_152864,NKAIN4,6.0,3.76230063028,3.0,4.290342824,9.0,5.61238518214,2.0,2.84448371804,15.0,7.7969563614,10.0,11.8550213682
NM_032272,MAF1,136.0,68.7034954532,66.0,76.7587404855,160.0,80.3827060828,96.0,111.034477274,135.0,56.5334244345,70.0,67.485977672
NM_005242,F2RL1,1.0,0.307715048118,0.0,-,4.0,1.22408461991,1.0,0.746855649586,2.0,0.510164612071,1.0,0.62253755426
NM_015634,KIF1BP,27.0,9.51292909857,22.0,10.5718093809,31.0,10.8621277068,26.0,12.4251804854,48.0,14.0192032651,39.0,15.5354146579
NM_198392,TCF21,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001271904,GSKIP,16.0,5.39560225779,4.0,8.53982524016,12.0,4.02442562891,5.0,10.6160195905,15.0,4.19317322181,8.0,14.1582826626
NM_015633,FGFR1OP2,23.0,6.80649437458,14.0,16.4744660145,35.0,10.300692276,22.0,25.7459372747,56.0,13.7377396132,32.0,31.2151113821
NM_001008218,AMY1B,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_015631,TCTN3,34.0,11.130768933,28.0,13.7648498937,37.0,12.0462171915,31.0,15.1557648102,47.0,12.7548603395,36.0,14.6705889432
NM_000256,MYBPC3,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_152456,IL34,0.0,-,0.0,-,1.0,0.501262307817,0.0,-,0.0,-,0.0,-
NM_000705,ATP4B,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001278730,GAS2L1,15.0,7.32982275382,11.0,7.22600597245,23.0,11.1771933782,17.0,11.1059897255,19.0,7.69639616128,18.0,9.80188799719
NM_183242,BTBD8,0.0,-,0.0,-,0.0,-,0.0,-,2.0,1.0273805664,2.0,1.30749312188
NM_183241,PAXX,18.0,19.5877059513,18.0,26.244340982,32.0,34.6308988585,20.0,28.9998583937,45.0,40.5933771728,38.0,45.9280876616
NM_001034173,ALDH1L2,10.0,1.18939070197,4.0,1.29391291518,19.0,2.24740247599,12.0,3.8603707602,18.0,1.77471509698,11.0,2.94964222138
NM_052884,SIGLEC11,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_000254,MTR,98.0,8.32305377167,64.0,15.1099593507,87.0,7.34815979994,63.0,14.7919893821,92.0,6.47703213302,49.0,9.58983205623
NM_001278736,CCL5,1.0,0.683967696581,1.0,1.92834763488,4.0,2.72081051291,1.0,1.9177325712,1.0,0.566979282828,0.0,-
NM_002566,P2RY11,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_002567,PEBP1,180.0,96.3598191278,105.0,166.935413604,183.0,97.4265391916,126.0,199.219771891,203.0,90.0847149115,117.0,154.197253998
NM_000255,MUT,11.0,2.53821362645,11.0,4.37793970368,17.0,3.90110035391,15.0,5.93705489751,26.0,4.97325163007,24.0,7.91808084993
NM_002562,P2RX7,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_002563,P2RY1,2.0,0.265801585954,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_002561,P2RX5,8.0,3.10808197649,6.0,4.23962955185,6.0,2.3182295813,4.0,2.81086097906,9.0,2.89852190558,6.0,3.5144673276
NM_001134375,CCNJ,9.0,1.95025008505,2.0,1.55673897607,24.0,5.17203854387,9.0,6.9667628563,32.0,5.74816695824,15.0,9.67851353889
NM_152862,ARPC2,334.0,198.997788154,253.0,251.22974253,323.0,191.384613642,255.0,251.821860055,344.0,169.899391951,257.0,211.55108397
NM_002267,KPNA3,18.0,3.60757034061,7.0,4.0081555246,7.0,1.39522117104,4.0,2.27776665544,24.0,3.98735720941,11.0,5.22120577117
NM_002568,PABPC1,97.0,30.4119300948,75.0,35.1915875281,103.0,32.1153152089,85.0,39.6642490196,135.0,35.0863036263,89.0,34.6177790377
NM_000253,MTTP,0.0,-,0.0,-,0.0,-,0.0,-,2.0,0.363032888785,1.0,0.276837929157
NM_005699,IL18BP,2.0,0.641403183274,1.0,1.49446941703,2.0,0.63787242175,0.0,-,2.0,0.531695164368,2.0,2.47769946596
NM_005698,SCAMP3,59.0,33.6540822919,42.0,36.0733997214,58.0,32.9015568989,42.0,35.8748248232,72.0,34.0447254864,35.0,24.9193911806
NM_001282640,SUSD1,40.0,11.637659315,32.0,12.6182114367,44.0,12.7309566537,35.0,13.7251968321,56.0,13.5059542596,42.0,13.7286777797
NM_001291960,ENTPD3,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_005694,COX17,2.0,4.23962955185,2.0,9.34043385643,3.0,6.32443720288,2.0,9.28901714173,5.0,8.786168319,5.0,19.3570270778
NM_001122757,POU1F1,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001291964,AFDN,74.0,8.56186349885,65.0,10.9024143779,94.0,10.8160117015,83.0,13.8449099486,144.0,13.811176378,130.0,18.0752486293
NM_005693,NR1H3,24.0,11.1446709504,18.0,12.009129244,26.0,12.0069325664,24.0,15.9240293858,20.0,7.69870367465,19.0,10.5081004137
NM_032490,GON7,20.0,15.2496879289,5.0,14.7967269013,16.0,12.1325938178,4.0,11.772219744,16.0,10.1130590447,10.0,24.5316778808
NM_001170569,CXorf56,28.0,10.4265308165,6.0,10.3066856347,18.0,6.66587276616,3.0,5.12497497475,29.0,8.95182116023,12.0,17.0875825238
NM_001263,CDS1,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_018025,GPATCH1,22.0,5.86763721141,21.0,6.73473342438,33.0,8.75300603956,30.0,9.56808632624,45.0,9.94912040167,40.0,10.6339032874
NM_018026,PACS1,20.0,3.99146071764,16.0,4.96089433038,31.0,6.15270754814,26.0,8.01707703519,50.0,8.27186556629,49.0,12.5941155427
NM_003472,DEK,141.0,44.0376568027,47.0,37.3617354257,101.0,31.3710589363,49.0,38.7371778676,132.0,34.1751650477,45.0,29.6533180766
NM_018028,SAMD4B,82.0,16.3431641071,49.0,21.073093938,129.0,25.5690571867,90.0,38.4926177959,199.0,32.8781191637,139.0,49.5539893191
NM_152869,RGN,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001130012,SLC9A3R2,5.0,2.043485985,4.0,3.53720572078,21.0,8.53539587864,19.0,16.7092379354,32.0,10.8413467973,20.0,14.6609435855
NM_032492,JAGN1,49.0,26.5002417736,34.0,55.2303914989,30.0,16.1353253125,19.0,30.6941435988,35.0,15.6911003574,17.0,22.8917885442
NM_139046,MAPK8,56.0,8.21298207592,23.0,17.8559982294,56.0,8.16777169675,33.0,25.4784470173,78.0,9.48285369699,24.0,15.4453992683
NM_001130016,ART3,1.0,0.565016792827,1.0,0.766394572835,0.0,-,0.0,-,2.0,0.936748380324,2.0,1.27061511075
NM_001258355,HNF4A,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_130446,KLHL6,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_033114,ZCRB1,10.0,4.86269875389,9.0,12.3396557369,11.0,5.3195239163,6.0,8.18115271198,15.0,6.04644663601,10.0,11.3655938805
NM_001242829,IP6K1,121.0,22.5756303946,62.0,41.9262913374,164.0,30.4299388014,88.0,59.1807064957,144.0,22.2714558738,82.0,45.9663701829
NM_033112,RRP36,110.0,81.9227421295,54.0,62.0779603996,125.0,92.5815661966,85.0,97.1774100981,135.0,83.3445418366,89.0,84.8135586424
NM_033110,GGACT,5.0,1.67416290182,4.0,7.76347749106,2.0,0.665978824202,2.0,3.8603707602,7.0,1.94293087323,5.0,8.04447878557
NM_001267,CHAD,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001242820,DEF8,59.0,13.6210652324,34.0,22.4831682208,65.0,14.9236526685,38.0,24.989922222,84.0,16.0757019933,52.0,28.5045071305
NM_033119,NKD1,2.0,0.20575531212,2.0,1.26918846457,1.0,0.102311340707,0.0,-,1.0,0.0852810738627,0.0,-
NM_033118,MYLK2,1.0,0.32104606166,1.0,0.500659771199,0.0,-,0.0,-,6.0,1.59679879653,4.0,1.66010014469
NM_145214,TRIM11,21.0,6.99751566502,12.0,7.64760469268,31.0,10.2728037955,18.0,11.4082598585,32.0,8.83906163998,18.0,9.50929432563
NM_003474,ADAM12,144.0,16.0659646176,74.0,24.3056564528,154.0,17.0870759516,111.0,36.2577899862,234.0,21.6417198594,150.0,40.8411999883
NM_001353374,ZNF879,2.0,0.492682225394,1.0,0.529953693982,1.0,0.244985067474,1.0,0.527036433573,4.0,0.816823999766,1.0,0.43930841595
NM_001025265,CXorf65,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001256196,ARAF,24.0,8.59096191825,22.0,10.7797794015,48.0,17.0873417122,45.0,21.9281716133,58.0,17.210367548,51.0,20.7151922564
NM_001014831,PAK4,34.0,9.95012275045,23.0,11.612431281,50.0,14.5519850784,33.0,16.5695981447,81.0,19.6501622137,59.0,24.6932885965
NM_001199898,PDK2,34.0,11.3124957727,19.0,16.5086737928,47.0,15.5517793482,34.0,29.3792170064,47.0,12.9631029573,27.0,19.4470597619
NM_001287746,HMGCLL1,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_012115,CASP8AP2,18.0,2.3865547396,17.0,2.58322115806,12.0,1.5822782415,11.0,1.66229488251,24.0,2.63779922444,22.0,2.77119411546
NM_001078645,CDC16,24.0,9.01942984292,18.0,8.66359082335,15.0,5.60611260859,15.0,7.17991663129,25.0,7.78824224421,21.0,8.37869384623
NM_017686,GDAP2,56.0,5.65666017936,20.0,12.0037704179,27.0,2.71230510661,16.0,9.55015416981,41.0,3.43310841853,19.0,9.45307025164
