"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NM_001291978",249.781017731068,0.0412310996411677,0.284963122227358,0.144689247222212,0.884956229290057,0.998707784398373
"NM_005686",55.6406697459587,0.00475414659502539,0.644686276954481,0.0073743567452438,0.994116167935412,0.999665148936266
"NM_005687",446.410208111924,-0.253525730660712,0.431099326228293,-0.588091224541731,0.556471063037713,0.998707784398373
"NM_001348913",65.1888125719677,-0.417897804790379,0.637326566602094,-0.655704354234597,0.512014366725586,0.998707784398373
"NM_005680",46.6136764250679,-0.637778534625079,0.553711846000452,-1.1518238940197,0.249393447106917,0.998707784398373
"NM_001318966",187.106834191675,-0.153770882853451,0.24893224907453,-0.617721823609171,0.536758723659455,0.998707784398373
"NM_033109",269.161811791195,-0.272559506366552,0.389745560990752,-0.69932677532925,0.484347837599215,0.998707784398373
"NM_000484",1976.54675631942,-0.0797386278519043,0.235583352021191,-0.338473101633818,0.735006693961398,0.998707784398373
"NM_018052",239.854006516271,0.765803899969164,0.369576821719848,2.07211019458809,0.038255165820197,0.945065880003221
"NM_033103",63.7012835065748,-0.370895171201736,0.398023097390453,-0.931843336814935,0.351417494550557,0.998707784398373
"NM_033104",89.1877847685034,0.470646891230957,0.362620771768552,1.29790383748715,0.194320381239622,0.998707784398373
"NM_033107",178.677900977128,-0.370256888803252,0.492668182085081,-0.751533998473867,0.452331347655766,0.998707784398373
"NM_002592",934.675540240034,-0.0399617171052646,0.195670620652669,-0.204229520875287,0.838174143169342,0.998707784398373
"NM_001206651",278.855946127348,-0.12644117172524,0.334949179585919,-0.377493600317378,0.705806819423771,0.998707784398373
"NM_001349205",121.648053460814,-0.232649960701098,0.300419129941153,-0.774417929865754,0.438683683991053,0.998707784398373
"NM_004586",167.703571994572,-0.219983642148887,0.40839568843945,-0.538653194379898,0.590126175625426,0.998707784398373
"NM_001287045",214.838932618001,0.106452706229242,0.343552119722995,0.309858970787531,0.756668204746729,0.998707784398373
"NM_005641",1334.25787857301,0.462544675463193,0.350587909806734,1.31934006428852,0.187055449398407,0.998707784398373
"NM_013237",57.6653621675875,0.449891816111894,0.428241610140779,1.05055605400885,0.29346253361124,0.998707784398373
"NM_001353366",104.765916567595,0.221179709660018,0.34043898782432,0.649689717013714,0.515892667477681,0.998707784398373
"NM_016034",295.401644232947,0.26930502746412,0.281932318391081,0.95521162313345,0.339470689119661,0.998707784398373
"NM_001300813",182.406913072922,-0.15881747600259,0.346371115962211,-0.458518244402101,0.646580158059731,0.998707784398373
"NM_001012968",52.8809519365091,0.0522837669312446,0.458468305485771,0.114040090243201,0.909206013311295,0.999665148936266
"NM_001256182",300.519663536751,0.857694873719251,0.337470756904343,2.54153835901807,0.0110365835094928,0.557519717139898
"NM_004322",196.826714102195,0.42787944769537,0.339965447625971,1.25859686825033,0.208175978791528,0.998707784398373
"NM_001142353",79.8956437124849,0.00974256980542191,0.419072156523342,0.0232479530166048,0.981452487953514,0.999665148936266
"NM_018292",69.7522291750999,-0.312254782358103,0.424639684095491,-0.735340558250522,0.462132113229429,0.998707784398373
"NM_134442",124.241186390856,0.0583890057570295,0.342963156919423,0.170248624608817,0.864814612936604,0.998707784398373
"NM_079834",153.195206349107,0.112527180653494,0.316109689460551,0.355975107392389,0.721859207159541,0.998707784398373
"NM_001270399",673.960284267948,-0.0180276236999564,0.325633641941187,-0.0553616745262836,0.955850328284946,0.999665148936266
"NM_000138",196.283510756107,-0.137893072503318,0.402853083644009,-0.342291217572434,0.73213174421613,0.998707784398373
"NM_005647",59.3976635027344,0.504736580098014,0.455011313156686,1.10928358373411,0.267307864703707,0.998707784398373
"NM_014911",137.988620648013,0.0868139519854885,0.381469238033252,0.227577857740448,0.819974435247397,0.998707784398373
"NM_014913",341.927656997542,0.345542826870902,0.272969172603695,1.26586758341599,0.205560493874812,0.998707784398373
"NM_014916",621.619586441835,0.619331798996773,0.249907478941924,2.47824435514673,0.0132030688525935,0.591678196215787
"NM_001323949",156.624490777863,0.152707294580647,0.337962032722406,0.451847485205763,0.651378858468938,0.998707784398373
"NM_005022",1757.92578164599,0.162079520916347,0.304770239621102,0.53180888369497,0.594858369292102,0.998707784398373
"NM_005027",263.404727999034,1.835436475423,0.456180152575385,4.02349042381822,5.73419167593629e-05,0.0240099039862984
"NM_005025",79.3547606855408,-0.311405016455079,0.519466184613366,-0.599471198855524,0.548858710500273,0.998707784398373
"NM_001005333",1368.24837286724,0.14103470146028,0.245462691930998,0.574566751267953,0.565584343898851,0.998707784398373
"NM_004328",155.655968647311,-0.0629928255095591,0.268539535762152,-0.234575610368793,0.814538141502145,0.998707784398373
"NM_001005339",118.782670829948,-0.28048549055466,0.293573700071907,-0.955417636136886,0.339366538833356,0.998707784398373
"NM_177401",382.263792791789,0.261285378038574,0.354777010446794,0.736477760240215,0.461439997205128,0.998707784398373
"NM_022778",201.488170396654,-0.383885052092379,0.310238375203467,-1.23738738587904,0.215943299539129,0.998707784398373
"NM_001287435",67.963297763409,0.364020747740523,0.422033706584246,0.862539512985221,0.388390699305653,0.998707784398373
"NM_020899",59.1531291689393,0.842203339835402,0.512332910906588,1.64385953333566,0.100205220665914,0.998707784398373
"NM_014371",430.120645967349,-0.147847115562511,0.33504722245877,-0.4412724704223,0.659015753667383,0.998707784398373
"NM_001002814",46.1396436687596,-0.146931448233358,0.399508012455598,-0.36778097973614,0.71303655251213,0.998707784398373
"NM_022917",379.61021220473,0.250553983702652,0.267436697049623,0.936872113912481,0.348824345033026,0.998707784398373
"NM_001855",63.888684227005,0.0391736790643948,1.03946221812004,0.0376864867058314,0.969937650390193,0.999665148936266
"NM_001853",433.404190024377,0.376594402950228,0.280610857505585,1.34205214401846,0.17957908910764,0.998707784398373
"NM_001852",236.125289982894,0.34006490380001,0.348922132723837,0.974615456879493,0.32975104350749,0.998707784398373
"NM_001859",100.819686628744,-0.0405907178367718,0.461220424182656,-0.0880071993964795,0.929870954056994,0.999665148936266
"NM_001858",368.238337499047,-0.206331823211875,0.329956521033737,-0.625330339177561,0.531754271632279,0.998707784398373
"NM_013233",152.256478719903,-0.376988438196438,0.37012973143232,-1.0185305480259,0.308425891062623,0.998707784398373
"NM_206862",334.957864045676,0.422390062053169,0.267894856133811,1.57670090478404,0.114864362115219,0.998707784398373
"NM_001204517",76.0279281877196,-0.442891358966926,0.520795218679197,-0.85041364260247,0.39509515389249,0.998707784398373
"NM_001350984",203.534517321886,0.138491856134597,0.282703404377871,0.489883934858756,0.624216031735614,0.998707784398373
"NM_001148",269.544281893918,-0.242923588011817,0.300486714014446,-0.808433706656789,0.41884095464302,0.998707784398373
"NM_004318",214.1302415502,-0.0336838921170466,0.415643852643885,-0.0810402749921245,0.935409923009438,0.999665148936266
"NM_032038",233.377918068421,0.585538915870752,0.410938948172201,1.4248805533648,0.154191731879172,0.998707784398373
"NM_004642",130.770614971806,0.205036839206774,0.39575001666151,0.518096855526211,0.604390694066093,0.998707784398373
"NM_001330761",86.419077317931,0.467433411351792,0.425798967963296,1.09777957797231,0.272300751082177,0.998707784398373
"NM_001330765",131.190682441249,0.218141092157087,0.373913394250418,0.583400048009496,0.559624025517169,0.998707784398373
"NM_001291303",146.661859655,0.273191708036562,0.355504884071007,0.768461194985992,0.442213236311555,0.998707784398373
"NM_001348341",70.8218354188413,-0.358097681509226,0.523387054750121,-0.68419285165582,0.493853395559612,0.998707784398373
"NM_022902",57.1299412259051,0.438541685665836,0.468581383760657,0.935892250234668,0.349328667714735,0.998707784398373
"NM_022903",66.9387574525188,0.864322618188351,0.535466360725664,1.61414923809036,0.106495059488277,0.998707784398373
"NM_016183",223.731829583651,0.189816572969455,0.248671615976154,0.76332223211055,0.445271246434788,0.998707784398373
"NM_022908",480.826582198334,0.481555333131661,0.407476372556542,1.18179940130109,0.237285305434795,0.998707784398373
"NM_022909",81.3970186301876,0.254195798535389,0.436292718593294,0.582626726742023,0.560144609330343,0.998707784398373
"NM_017858",101.116502478026,-0.406209639345632,0.466310454389478,-0.871114159079848,0.383691823807725,0.998707784398373
"NM_001320642",1184.4066423186,0.12642035996981,0.236494752686815,0.534558837071644,0.592954953866327,0.998707784398373
"NM_001686",2745.70824419669,-0.150403432978061,0.195669768046715,-0.768659535294962,0.442095452549688,0.998707784398373
"NM_017854",244.891719613939,0.435781178838584,0.357015870502029,1.220621308027,0.222229434782231,0.998707784398373
"NM_001687",393.552387555854,0.180242099553691,0.379442500849767,0.475018215276453,0.634773990131663,0.998707784398373
"NM_182931",157.793315717803,0.268878399733893,0.394116795316975,0.682230249836581,0.495093369795615,0.998707784398373
"NM_001351277",244.474149067819,-0.0554786271244029,0.230356828906031,-0.240837779317731,0.809680847603218,0.998707784398373
"NM_001353259",243.603594939472,-0.40044102763496,0.4236785173461,-0.94515301399585,0.344580763280212,0.998707784398373
"NM_016329",75.0823982371817,0.518575308774626,0.389998241860271,1.32968627320228,0.183621659393772,0.998707784398373
"NM_016320",829.097381358534,0.00466202391414451,0.289126978284651,0.0161244860019762,0.987135079048425,0.999665148936266
"NM_016451",652.987671189336,-0.272908835627538,0.46537589227688,-0.586426671764872,0.557588825091999,0.998707784398373
"NM_016322",237.363670618009,-0.275707191495224,0.366785036136912,-0.751686040409535,0.4522398872448,0.998707784398373
"NM_016457",214.645406074866,0.181465956995276,0.351923890034422,0.515639779321394,0.606106021768832,0.998707784398373
"NM_017777",99.0567678415454,0.402497162975415,0.344879797284367,1.16706506482762,0.243184094742574,0.998707784398373
"NM_017588",206.428474183566,0.284445848464928,0.263587739375516,1.07913156028739,0.280529083822833,0.998707784398373
"NM_017585",112.223276393626,0.429331041422146,0.369324099277869,1.16247773232672,0.245041464643512,0.998707784398373
"NM_017582",301.054134683695,0.244762708129162,0.32471958715698,0.753766381240303,0.450989514208034,0.998707784398373
"NM_017583",145.569107656048,0.0536908956808018,0.288139455672192,0.186336493055239,0.852180891252598,0.998707784398373
"NM_017580",271.128273891373,-0.575336539552615,0.350033282010503,-1.64366238618233,0.100245959590963,0.998707784398373
"NM_000155",64.8368857953036,-0.238248796488748,0.435562151490284,-0.546991504366427,0.584384568783152,0.998707784398373
"NM_000154",280.485522530274,0.278114674658738,0.309823362521969,0.89765559444865,0.369369190169972,0.998707784398373
"NM_001161581",95.820189492109,-0.145638395465473,0.473298797605232,-0.30770920231018,0.758303616841771,0.998707784398373
"NM_024036",203.03084699886,1.42664822850186,0.480398632454689,2.96971750567258,0.00298073715818106,0.301239885599637
"NM_001287603",207.595782959175,0.364399874860092,0.374161569779643,0.973910482240867,0.330100988615512,0.998707784398373
"NM_001303405",111.166307559468,-0.170535217402722,0.328369740639822,-0.519339014217442,0.603524351435689,0.998707784398373
"NM_001352650",886.82317866628,-0.301298367026216,0.445395159687421,-0.676474273401776,0.498739574615613,0.998707784398373
"NM_000152",600.162899698155,0.455501488023695,0.402755379684063,1.13096313792508,0.258070606818665,0.998707784398373
"NM_001293237",258.907774058016,0.0642467300370968,0.455305630634288,0.141106820813075,0.887785555339491,0.998707784398373
"NM_006640",2643.93570969862,0.341506923387252,0.229320640661614,1.48921144822362,0.136431697093347,0.998707784398373
"NM_006645",58.9375132321867,-0.00139211304033815,0.485098336576926,-0.0028697543062331,0.9977102704886,0.999665148936266
"NM_006644",203.479516699655,-0.138426820442983,0.564117112937834,-0.245386671079836,0.806157048516369,0.998707784398373
"NM_006649",103.674013462452,-0.0706104842780631,0.346895361771209,-0.203549807981098,0.838705319280592,0.998707784398373
"NM_001317395",184.063658106139,-0.0132604063608106,0.315744389245838,-0.0419972826515882,0.966500864337491,0.999665148936266
"NM_001351580",296.422653392691,-0.22722472570921,0.373341660375275,-0.60862408304717,0.542773637665602,0.998707784398373
"NM_002940",189.105369103604,-0.432805378897238,0.515151232559862,-0.840152078733394,0.400823123304032,0.998707784398373
"NM_138802",127.633451003589,-0.0616101394146172,0.436407413768916,-0.141175739620319,0.887731111085165,0.998707784398373
"NM_138801",51.0445960118438,-0.857136689975874,0.420575228663896,-2.03801039994407,0.0415488928138177,0.969291263476586
