AccNum	GeneName	cdRPKM0	cdRPKM1	cdRPKM2	cdRPKM3	cdRPKM4
NM_025194	ITPKC	2.669261700518266	2.5365404410571584	2.66659889990245	2.2935320618510677	2.3243872424632523
NM_025196	GRPEL1	6.312235238052952	6.263284854185832	6.026760472815292	4.992109852441205	5.097437848075799
NM_019106	SEPT3	4.577339211079167	4.680672542127112	4.366089788649994	4.230966375466819	3.6494826164280596
NM_001080125	CASP8	3.61563725510163	3.2506199431364897	3.323467837292235	2.637243113983587	2.9051374918954505
NM_001172668	ZNF668	4.056102307969517	4.365110665413366	4.491853344716856	3.531475486718882	3.386680884575793
NM_001261408	BCAR3	4.973145619936931	5.37036735317603	5.421521686565826	4.821617092941237	4.881511484412836
NM_017458	MVP	6.657378709003229	6.314310369866231	5.908351616217036	5.572834516481079	4.844999331773189
NM_001324358	OGFOD1	4.776528807023756	4.815850733267207	4.694282458588289	4.3656097398926885	4.153894617230398
NM_003380	VIM	11.791377460653708	11.583651391484947	11.038125200537987	10.556454942932266	10.4928219988792
NM_003389	CORO2A	3.9937474420847794	4.326106286809041	4.150885425641098	3.7686809027075383	3.7288558601609423
NM_001195736	FAM213B	6.22306326975212	6.313809636925925	5.76411540581623	5.444195161133113	4.601227447819197
NM_017900	AURKAIP1	7.845717458827049	8.08226777849439	7.653588948347533	7.067528386956511	7.262572199470002
NM_014051	TMEM14A	5.495725445523916	5.476546717608983	5.151088607816439	4.601864814610874	3.9914683636524804
NM_014502	PRPF19	7.0350817192790345	6.956551376572097	6.91166675920391	6.023011123474251	5.954745257651289
NM_147128	ZNRF2	3.96200306131372	4.226617299396409	4.363172305267203	2.9285910780030364	3.469503950324799
NM_003667	LGR5	4.603710308907362	4.340148072362888	4.498911026998394	4.28424293701077	4.174425538458965
NM_003128	SPTBN1	6.539815843778075	6.8547828879026795	6.9713445453440865	6.656307219261272	6.65799770463223
NM_003659	AGPS	5.862909821539811	5.407631978817907	4.979703388599712	4.5116367396300445	4.570750180279879
NM_003651	YBX3	7.088402911368871	6.905558172486711	6.126382095254538	5.925081605467825	5.976815515756638
NM_006442	DRAP1	7.509912330714283	7.55058536036789	6.861351408439724	6.178130309848582	6.248384308107219
NM_003656	CAMK1	4.483451863802456	4.585127530761544	4.259669420969142	3.5660557184264	3.4440035780243763
NM_003655	CBX4	5.684185529894985	5.383847227990977	5.400053431150225	4.921218965835598	4.869117065139406
NM_001007561	IRGQ	5.941642257686491	5.803291828793776	5.85268715952806	5.282246880412757	4.417666941206779
NM_018425	PI4K2A	4.644504638095332	4.787982438679569	4.819667227005674	3.9465129859977255	3.6129567404014717
NM_001007563	IGFBPL1	5.002521267761485	5.292898601910442	4.798579032963764	3.2528442258359895	4.270195142100428
NM_018428	UTP6	4.7229348831564035	4.470871360084999	4.370644472909896	4.168560718517592	3.958810674539217
NM_001498	GCLC	3.1645612189804897	3.8185871486715626	3.6052877310206877	2.179847157618525	3.0437369762275326
NM_002388	MCM3	7.139098886412266	6.940897733062512	6.632881913923419	6.051949260991176	5.872749608612416
NM_002389	CD46	5.428086728648399	5.245241989760715	4.779223797790586	3.9074434213251514	3.9014618337548477
NM_002835	PTPN12	4.739856262785093	4.487508100269112	4.185766059449895	3.8880810332419093	4.145885059560686
NM_005381	NCL	9.1812941400741	9.131213612574838	8.818425588606003	8.2275381876174	8.182278274378602
NM_001291920	RXRA	4.947746680937978	5.296262176631595	5.066288837002169	4.67018175755271	4.524252515133155
NM_005389	PCMT1	7.460067756015117	7.396971546613083	6.668088518035339	5.960318785524004	5.729209808898176
NM_005388	PDCL	6.451373978533139	6.247179460898472	5.356241407783015	5.273210325033998	4.925298786461365
NM_032204	ASCC2	3.7319569597344793	3.8121466266784445	3.795931352150675	3.9597748854076267	3.8117742929694525
NM_001497	B4GALT1	5.321338397096929	5.511184866781342	5.2946301225158265	4.46108615882842	4.27191982256837
NM_032207	C19orf44	2.2182104529470728	1.6272146003669865	2.37855323983595	2.1353159976481835	1.2733807796966439
NM_001354251	FAM160B2	3.1196153126958324	3.601040939858639	3.8847790699466023	3.0460486595508858	2.760747582560985
NM_016097	IER3IP1	7.802677332835551	7.989985844753584	7.986945958969978	7.150789492231916	6.689128420895298
NM_152594	SPRED1	2.622028028636055	2.8435735448299586	3.8273582702989226	2.8106295579191873	3.3851508228806764
NM_001079559	HNRNPUL2	6.3796568572770225	6.37637597856109	5.591194918501535	5.047976108120291	5.2397394168198375
NM_001822	CHN1	4.2549209870711	3.5587058224347166	3.8669925864532866	3.217366896292775	3.674357285062667
NM_001163809	WDR81	2.98632805585585	3.0997782206091533	3.5596733058566916	3.0068916932407164	2.6409139699500876
NM_001352680	TMEM18	5.239117308848259	4.989158374106387	4.432374718205713	3.853403581603749	3.3943164539212005
NM_001040708	HEY1	7.118755408095156	7.420774946211465	7.203222495161401	6.609846550273404	6.285473626842853
NM_001346134	TMED8	4.964855647589647	4.833541209347399	4.756750494568046	4.456886170302782	3.968051699227678
NM_002526	NT5E	3.5223605720314377	3.129862523635551	2.8726391495979047	2.592876031386144	1.9373916909002278
NM_133494	NEK7	4.498443665902378	4.813098586492011	3.9261663288972035	4.164818449811648	4.276673352535861
NM_001010984	SPRTN	4.061122877432714	3.7545804143174064	3.390441836368199	3.34129164628897	3.4227728999704286
NM_001286968	JUND	7.683187625778607	8.27047151365436	7.781745299839612	7.139896960267112	6.552584122423904
NM_015017	USP33	4.158471884644337	4.046643868761327	4.00443338570023	3.727177123099064	3.5615655148176817
NM_015014	RBM34	4.603050467181723	4.600184394398069	4.610441331226118	4.101859522521065	3.7379296278799075
NM_021928	SPCS3	7.497716743343316	7.655415777508256	7.579130397639782	6.7965011903712655	6.564321965152355
NM_173824	C3orf38	4.175357864626314	3.5159209559437756	3.3175912709579305	2.809009462249475	2.890490715932031
NM_001318714	KIFC3	1.8601582689243945	2.45597841548465	2.861720054170581	2.5564218438522066	2.315975002645351
NM_001135663	RAB29	4.540813335049404	3.9123427770510135	4.3555591211560305	3.531475486718882	3.250386661018111
NM_017890	VPS13B	1.7927989182499153	1.6114696154700774	2.3606220216955744	1.9017153720107673	1.831193532247579
NM_058219	EXOSC6	7.122112621678593	7.133440430489923	6.975206151083173	6.284208396745622	5.929590535620118
NM_058216	RAD51C	5.722173231556551	5.546214878255245	5.3396175772878305	4.8027775085389495	4.605282812515941
NM_001301054	PCYOX1L	4.001215513587062	4.138917639193644	3.598622106091426	3.9298166971233526	3.355946122199752
NM_001322365	HK1	5.424578996103805	5.143452043266574	5.02024183808224	4.542033678418355	4.447943367520832
NM_001039619	PRMT5	5.957659100754827	5.684713707351363	5.136647268555317	4.905871001501449	4.450851243423207
NM_001012271	BIRC5	8.593811902435345	8.731576524306373	8.47558949882347	7.8490515570671775	7.4787086412203045
NM_001142418	MORF4L2	7.386119721234256	7.153234299852325	6.842411536424381	5.878150243944578	5.939868242803724
NM_030782	CLPTM1L	4.597935253374273	4.965642984423848	4.786094795093548	4.205526873560378	4.235782803884873
NM_017735	TTC27	3.1960900252544424	2.806479100180669	2.9913834486937954	2.939659314959524	2.499187865445869
NM_017887	C1orf123	6.21076320075352	6.184787310485127	5.898964976194146	5.250407158056051	5.127529913232999
NM_017730	QRICH1	6.413450508514906	6.637121855846307	6.155962930088458	5.3496648761606185	5.4520551196071425
NM_017885	HCFC1R1	6.7446671010266925	6.861604171079762	6.490971831036603	5.963281199381562	5.746681100128812
NM_001025616	ARHGAP24	2.427260994556775	2.6026078945444597	2.6611603884121764	1.6265097680371887	2.029919116606808
NM_003584	DUSP11	5.939909290461189	6.209524209605236	6.0324037228850855	5.357250347845738	5.338426695730396
NM_001288614	CST3	7.728744124550351	7.677939376616645	7.348179590792962	6.4610861588300565	6.490099992617249
NM_016938	EFEMP2	4.646335303666631	4.5028648031150045	4.290035548439836	3.550840811589639	3.4258711878076884
NM_001282328	PES1	5.562839641380999	5.583959660029875	5.313738945463579	4.499054009031183	4.821543362214703
NM_016286	DCXR	7.378582348933534	7.343197596009284	6.775844698403636	5.870961952993668	5.568102504619197
NM_016287	HP1BP3	6.659353714795902	6.538381220777221	6.15993480613919	5.597642410685876	5.715960432549878
NM_173683	XKR6	3.1956217849971664	3.153054513565537	2.7136278083063936	2.170830284260732	1.6084553481697295
NM_001348397	ST3GAL4	4.127338039539358	4.032056332542948	3.0278136996740512	2.966690867938423	2.9226412395352392
NM_001330069	PRKD1	3.379987130454199	3.209215223871543	3.4784021682008266	3.465777854153567	3.087827489198541
NM_001164317	FLNB	1.6696268011266862	2.028217187418227	1.764480506422071	0.6602889527971576	0.8197727184789524
NM_001199303	CNOT2	5.417648856088405	5.217795885638231	5.089855528547583	4.542103122557946	4.7502178147720535
NM_000263	NAGLU	4.012236422597837	3.9031721911581396	3.5232662973520656	3.1215996925581697	2.8551576428205867
NM_144570	JPT2	7.609666268467099	7.634121967406917	7.106484657167296	6.615824756456668	6.252273770561763
NM_006636	MTHFD2	7.23664905326252	7.44529447920163	7.23578176630026	6.352272671690657	5.963373392251224
NM_006638	RPP40	3.6057917865717806	3.8964012331884863	3.4864589656160674	2.7379263641886373	3.0120526958125122
NM_006148	LASP1	8.028424455258342	7.8160833822411675	7.301255042779764	6.756618519078953	6.734351847914677
NM_207395	ZNF324B	1.3295771348268692	1.899045954441176	2.409376494401558	1.6701817575538427	1.1667005105149146
NM_001128620	PAK1	4.531367502472529	4.527492904637918	4.369258625228749	3.86894443250327	3.950425686190744
NM_001128626	SPIRE1	2.97753058888272	3.299478002034244	3.148333147414675	2.681571514400954	3.014591535080025
NM_001171203	UBAP1	3.8969709345430843	4.322866079658035	4.153105546875782	3.4025509478664095	3.6609099636233333
NM_025072	PTGES2	5.924802398072267	5.627055564373547	5.092524715323646	4.46108615882842	4.417036530425357
NM_025215	PUS1	4.398114648899284	4.045198523804825	4.053477811190828	3.111936595207764	3.5153459437735166
NM_001199163	PSMC5	8.483958597914505	8.401610860971806	8.169650202836324	7.5838460521898154	7.658774554077242
NM_001291780	RBM38	5.102744867117599	5.709050454912516	5.733954167704454	4.1582581631364475	3.7543125896465415
NM_000849	GSTM3	6.556441870182713	6.5904431801277745	6.138741570288957	5.556786575250185	5.557649368722564
NM_001123066	MAPT	2.9399092904611894	2.1243531798615285	1.2456414290804612	1.158523388809648	1.1404689689409098
NM_001199479	ZSCAN9	3.5757209326743946	3.319503007461867	3.0971383906373413	2.4448211044668504	2.9413398574279443
NM_001079843	CASZ1	1.4577575953245543	1.2077986605783206	1.873407426018694	1.2814972337101973	1.1077214321496043
NM_002737	PRKCA	4.3556165335168835	4.469164797408482	4.387061587217712	3.3415839363647044	3.6901692601835645
NM_033070	HDHD5	4.917189213961851	5.226472501379464	5.09349655439271	3.8803706292082696	3.9074040988656384
NM_031490	LONP2	4.364009106701054	4.182367114898157	3.6959727868898367	3.345820340792768	3.3070073607502937
NM_031492	RBM4B	4.049826982538099	3.937877869160841	3.9405216218818846	3.315746795665135	2.835349161740278
NM_024650	C11orf80	2.5120477508243364	2.236093607546878	2.3353555504338104	2.2556170405283065	1.4366339677624236
NM_001253876	UXS1	3.9341956392716444	4.228557220746233	4.101457840089321	3.9996930238563304	3.5957474503766065
NM_024656	COLGALT1	6.817322684995087	7.1529563864010335	7.153573723588478	6.298235683148046	6.035500774740604
NM_024657	MORC4	1.7441848195866123	2.0809488434295194	2.2958961998599707	1.5649219698159436	1.761880440914604
NM_001130862	RAD51AP1	5.135488880665374	5.052179815329944	4.880313670334911	4.0623045503099355	4.448640385518843
NM_181716	CENPV	5.690680684153554	6.176509152377517	5.805281149636274	4.989465131184169	4.64948261642806
NM_182947	ARHGEF25	1.673394315893169	1.93800855397995	1.665017864083752	1.2559717289273735	1.337452982605029
NM_001077188	HS6ST2	6.743350679688297	6.855775200559924	6.61155753634448	5.732332347714623	5.547861712181582
NM_001346484	AMZ2	3.3010079826293235	3.453147491456317	3.5938010655400716	3.3582377512405093	3.3366255119493724
NM_001322177	PDE12	5.234432899292226	5.024027533271891	5.0491786853978375	4.427138826908045	4.115277652406384
NM_015666	MTG2	4.6520264157451665	4.722371833411202	5.278062906770811	4.5064466922304165	4.123980846154672
NM_024721	ZFHX4	2.730817351046722	2.3231575285583808	2.4674069262177127	2.055193511980724	1.9471969668003222
NM_017801	CMTM6	6.268096375819623	6.49113151015431	5.745314029867407	5.137196547607905	4.620776244864786
NM_018362	LIN7C	6.882779183174209	6.54491315928125	5.918495315547838	5.290136151987536	5.086887928733413
NM_015241	MICAL3	1.6680607556052478	2.168053056621726	2.6419661979463926	2.1142755662925765	2.442671560444791
NM_018369	DEPDC1B	3.8673406645113646	4.60227483737573	4.745096248144764	3.8259228451874003	3.9935607426150743
NM_018368	LMBRD1	3.25274192941277	3.3753371626312605	3.089855528547583	2.358881298503621	2.6627549735213116
NM_001008938	CKAP5	4.6259205664165615	4.468533357476184	4.215569722259583	4.008667324594298	3.713674660226556
NM_019013	PIMREG	6.513508946612479	6.566338862927795	6.3486438530771245	5.552449615815736	5.879508078253702
NM_019015	CHPF2	2.4927896114778743	3.4287811021040215	3.253087613561654	2.4290039791270646	2.0409999495061766
NM_133471	PPP1R18	6.376193557298592	6.089633608118293	5.400014269516045	5.183765773506589	4.822537109423121
NM_001204468	RBM10	4.856040558436297	4.860840693457945	5.178087446321363	4.500731963292343	4.4984448592788935
NM_005175	ATP5MC1	7.705869844669254	7.663715795039076	7.549355526219434	5.925296500089676	6.421815253051736
NM_005171	ATF1	5.0129481967648735	5.316733032133756	4.537556954898918	3.9358657418040397	4.169350088925386
NM_152902	TIPRL	6.134287335628593	5.995936906736494	5.702187656672935	5.284208396747474	5.1089142350643115
NM_001105214	ASH2L	4.883541476066593	4.487642180423546	4.205480904640223	3.7672884238245827	4.041414755440754
NM_001137552	LRRFIP1	5.383037254508145	5.9647510554656025	5.1548484625990865	4.747996540854647	4.560291161723191
NM_053046	EGLN2	4.554619134578507	4.843278846630787	5.237996673042876	3.988333161697165	3.6547769161024997
NM_053045	TMEM203	5.424019189159262	5.521176681394995	4.986419331826526	4.75537149864677	4.421815253050053
NM_053044	HTRA3	2.5931410672002637	3.3552549647608134	3.605826230916729	2.5504170503746963	2.108336347999894
NM_053043	RBM33	4.144325901932715	3.8709211409118454	3.9962790544358215	3.736693818163466	3.9605279952536185
NM_053041	COMMD7	4.909993712555093	5.320828691493705	4.746557608869823	3.957239392596329	4.091188066171384
NM_004177	STX3	4.322242624664045	4.504394702558803	4.14555042427429	3.627690801985027	3.147293168054569
NM_001416	EIF4A1	7.935971513951848	7.795234706771285	7.528519246524197	6.765719179262641	6.632322065269857
NM_001415	EIF2S3	5.570651651728582	5.445854198210938	4.882281376654573	4.177160573898429	4.33459068081214
NM_001414	EIF2B1	6.254747960563279	6.339453108633981	6.258402883703731	5.640409858275619	5.321353182374043
NM_001330272	CELF1	5.493723092610885	5.483230092561825	5.2700334126844135	4.677864973703415	4.992545403679809
NM_001321485	RPS19	11.500108236944014	11.478081585999066	10.91410866467339	10.192686242071058	10.16480580143159
NM_022098	XPNPEP3	3.6473227746462067	3.2228661086693875	2.751812326797516	2.1866469897242853	2.11612514996071
NM_006996	SLC19A2	2.8316563998085797	2.958767114144515	3.401983458245409	2.3528332681770596	2.498444859278894
NM_003079	SMARCE1	5.184884997165123	5.070211760921889	4.762947704384364	4.609846550274881	4.4963118215505045
NM_006993	NPM3	7.214733150225076	7.195174215413768	6.654273601125571	5.99894442442403	5.258423980084056
NM_018949	UTS2R	2.5322513215471756	3.4157753922791367	4.240081903738443	3.290467387217809	3.1349094435983016
NM_006990	WASF2	5.534237634579008	5.7160939873420675	5.520104785941055	4.945790011770286	4.829969825078526
NM_018946	NANS	6.679577405005066	6.556198966828805	6.110446623320021	5.531475486722001	5.551556195737841
NM_018944	MIS18A	6.4786702813433426	6.257857692258768	5.739548184177929	5.392429798162743	4.871875037762865
NM_018943	TUBA8	1.8403736169089318	2.1753771828880013	1.6857077228483612	1.740062108531739	2.027994239682674
NM_022899	ACTR8	4.479142561324283	4.547533311099073	4.228078346844803	3.9750821381941295	3.9325746746076042
NM_021067	GINS1	5.958102407226947	5.9520690553689075	5.462399595330859	4.986239264317126	4.739097770535077
NM_015986	CRLF3	4.518343748182865	4.248621558623126	3.7724563629346233	3.585802649109595	3.6355750430623375
NM_001321731	EXOC6B	4.209907644045044	4.178697541178622	3.99659364694857	3.4648044470805908	3.6766823380146247
NM_032864	PRPF38A	6.140239949267756	6.014181236473447	5.783461450035075	5.7131318541802765	5.345305706497262
NM_032862	TIGD5	3.479285216877047	3.4969847144974624	3.6655786784841116	2.7341820199100084	2.560406218349968
NM_016630	SPG21	4.615352537014269	4.879966775100003	4.7685942675253195	3.7913939193376986	4.02097381200447
NM_194449	PHLPP1	2.9076404869893047	3.435289130908793	4.126432988455946	3.296713819349777	3.2544597046092325
NM_001007027	ALG8	4.461861993656712	4.3411860758576255	4.827904058595514	3.937235172413579	3.922501110834872
NM_001329608	ARL16	5.7529329626044685	5.817609630182012	6.138835449907677	5.074172260467243	4.701087650682975
NM_018340	CPPED1	4.903383414438244	5.092048799286947	4.718129200540739	4.5314754867188825	4.061941571609549
NM_001198799	ASCC1	3.5427492819159503	3.197310038315043	3.036455058749909	3.1128357507616182	3.0423139109990593
NM_001282705	PDIA6	7.718208179236061	7.373956730074479	7.051810476857047	6.366796152865464	6.354341005836122
NM_001281504	ATG4D	2.6457261860579844	3.3366051788422015	3.8129883868874614	2.6263346730634765	2.248384308108357
NM_001282853	CCNY	3.020282706925922	3.7844679545003514	4.1180598074324894	3.5903691757739478	3.4653995519845298
NM_030641	APOL6	3.7133168805965426	2.925463698787477	3.701255381981888	2.3340294225157594	1.9680516992239905
NM_003818	CDS2	5.43821740892688	5.616120013820644	5.084647446452019	4.300431195131955	4.111264858873387
NM_003816	ADAM9	4.472925576151367	4.146179542313406	3.989933815999939	3.2400126725603955	3.8099935874575133
NM_003812	ADAM23	1.6300540278743625	1.354099884595197	1.4253474513122346	1.399158409687723	1.69214376856239
NM_020761	RPTOR	4.624479453710272	4.696952436118679	5.195511814062999	4.3338854337892885	4.285890163040564
NM_001675	ATF4	3.6007155491715523	3.8098346746576834	3.3879805988543588	2.2013268850283336	3.2303407188173288
NM_001134398	VAV2	4.044360454428846	4.656325384280968	4.791719400802964	4.016198731802932	3.7990216699266517
NM_178496	MB21D2	3.711640302785655	3.844151004863302	3.6211047461412984	2.768870071396538	2.3846877527303088
NM_000108	DLD	6.186496216810013	6.0454310103157995	5.982341797574096	5.2077782989809895	5.2892595526625
NM_001323413	ALDH18A1	5.234760903803537	4.9991353200740924	4.81282361102187	3.7713678127441614	4.1311502289122854
NM_000107	DDB2	3.8002130924713695	3.37893592098619	3.4278733259688505	3.111936595207764	2.8372740386644115
NM_000104	CYP1B1	3.9312643991765874	3.9356428647728623	4.733954167701743	3.6966780779185866	3.628781707568514
NM_021019	MYL6	10.283358023446697	9.911155862103962	9.384586819253448	8.684960851990743	8.626536536161984
NM_001330351	TPM1	6.076212735083862	6.003054600216858	4.955523785217113	5.080814077711396	4.969650253449623
NM_173546	KLHDC8B	3.286816253549493	3.0793620473210197	2.568382081036091	2.2886189628250473	1.785137715785685
NM_173542	PLBD2	5.701302756484973	5.943016592458799	5.576953137579788	4.970760532247912	4.637204286650016
NM_001172646	PLCB4	2.267654711943317	2.240502825653697	2.440448018744557	1.9244866796683027	2.1799973331280773
NM_001354928	VCP	8.085009012870088	7.881951863769827	7.690411782136073	7.066026021759905	6.667299337230504
NM_000700	ANXA1	8.144917271279942	8.01447462737241	7.651113992303235	7.156078715433503	7.293754508567248
NM_001330730	UBAP2L	6.350808138981378	6.064989787063953	5.724792930822204	5.1689054073368474	5.246086523585707
NM_006288	THY1	8.014744523383676	7.732724379409702	7.441674278946468	6.871105583343355	6.5138980696797
NM_014856	DENND4B	1.9542932086249565	2.2584358108961156	2.9516304080083753	2.9202549196652545	2.8627597601982355
NM_006284	TAF10	6.0965984647464175	6.4070163924455095	5.569050984006695	5.187140978785355	4.77480761980631
NM_004824	CDYL	3.2421142935756326	3.4840084551571744	3.4093764943961262	3.0852192568309866	2.8891665349846423
NM_001100426	RAP1GDS1	5.0649218700272955	4.893436993306551	4.4479703602732705	3.851032677147191	3.9699886362430266
NM_005417	SRC	4.520836277947899	4.434953268951492	4.238065558136223	3.913908320564782	3.3579596536377343
NM_005419	STAT2	5.08133287027884	4.6886798183904235	4.434630692151363	4.237635034108707	3.955062717230788
NM_005500	SAE1	8.280375105987734	8.03763234836215	7.604080458459266	6.878136102296831	6.767556010615482
NM_006469	IVNS1ABP	3.2130051515407	3.1750566196069054	3.59402541746428	3.109691155002395	2.7761349094058128
NM_003108	SOX11	6.908458808854878	6.774722676600621	6.596450643953977	5.923482017344611	6.101178586285875
NM_003104	SORD	5.115197476672774	4.799525701242427	4.438884567529847	3.761905227118669	3.77299715291306
NM_133263	PPARGC1B	1.4615097301838338	1.4548219464508445	2.040057295430293	0.5538432997494478	0.3943164539266887
NM_001257335	ATP5F1A	8.269331921893674	7.923341776005001	7.662690214113278	7.253334188497638	7.050362052707863
NM_001349632	GPR161	3.1650212131521167	2.8689204967623922	3.4820618423098937	2.388517532877983	2.206964380725988
NM_000373	UMPS	5.0947589714433255	4.709315680581582	4.975654262603225	4.3185499291847655	3.857881765687361
NM_032268	ZNRF1	3.925601453772777	3.973404302791712	3.962054783426097	3.1904385688863104	2.8024345392663457
NM_001017981	RNF215	3.524871791185479	4.143122983886513	3.7257423846480173	3.09851607944577	3.1275299132321734
NM_003145	SSR2	8.43437360024845	8.625948092784403	8.343043826661376	7.4693929779475825	7.394316453931491
NM_001352448	DCAF4	3.2447638719902367	3.4833829015474196	3.4671676270037928	2.602442008075341	2.5636290280405696
NM_001023563	ZNF805	3.6958174470991376	3.511673568056851	3.4733570010974804	2.9511002554953505	2.2252265871194243
NM_003314	TTC1	5.707325467148975	5.367868381565406	5.237617863786362	4.386567181752421	4.573017995031824
NM_015658	NOC2L	5.923586985160457	5.780803786168994	5.718129200540739	4.887619296944937	4.859871480872121
NM_003315	DNAJC7	6.489466455051643	6.491046287303321	6.212893892291377	5.487081367361598	5.401452635209001
NM_001145928	SAP130	5.948782338657582	5.894070277043668	5.594532874619409	4.9005375571980165	4.940198635185268
NM_015651	PHF19	6.6092639784731455	6.819588061056938	6.645565501411631	6.182761881971197	5.922415483327613
NM_015656	KIF26A	1.208296930789027	1.8054865079628293	2.889160465377963	2.083110753772064	1.2259925521161879
NM_001319296	ASB8	4.8577407488794675	4.650733959322466	4.222683617544142	3.678477899110283	3.7599591527910663
NM_015386	COG4	5.165949488813077	4.913646613598906	4.652753191692344	3.9825822407064027	3.9238858363447506
NM_015384	NIPBL	2.773755868388708	2.699012205459667	2.918507067755508	2.421513233323621	2.7171192923567453
NM_015380	SAMM50	5.489132768213701	5.2977528327970775	4.957956215212417	4.419830130891263	4.643330389447447
NM_015388	YIPF3	6.918558644568982	6.9932627724389365	7.274728046542746	6.742372269220494	6.1938031326521985
NM_002503	NFKBIB	6.8095484907721335	6.921191708477259	6.294986651625889	5.482147774357294	5.209992073424513
NM_002505	NFYA	7.74415160065439	7.797753645254606	7.665892077566439	6.984107273252901	6.934884835288834
NM_002508	NID1	5.273236687165041	5.160061672893411	4.968974197366685	4.342788422348416	3.9714107113177213
NM_003131	SRF	4.95541471128085	5.719061271299975	5.48316367698951	4.548382262713089	4.698250491377776
NM_014389	PELP1	5.4573503419576985	5.5177521747720695	5.437890391018643	4.740367473131896	4.422578543390905
NM_015035	ZHX3	3.171318585155565	3.449353339007974	3.3471355465760912	3.0171176575810583	2.890490715932031
NM_001271610	STX10	5.290750077262552	5.0914172155912905	5.157779254304091	4.632956804588155	4.156442605150923
NM_001025248	DUT	6.468174211270059	6.434026339047133	6.2369728107491635	5.099228697408447	4.7592461826516015
NM_001436	FBL	8.7377117664427	8.624575274103684	8.162411051325812	7.522486703494747	7.307871530620323
NM_003137	SRPK1	5.310065063315487	5.014076006310079	4.613242628372364	3.9552831956290873	4.459975880035669
NM_004507	HUS1	5.337351745416925	5.570939087882815	5.348574471058687	4.526332183446598	4.5818182285965765
NM_004159	PSMB8	6.228154259092929	5.987899587671114	5.91308443917244	4.970099806316808	4.7963240047569595
NM_030816	ANKRD13C	3.294471791245261	3.187117251943231	3.5124971057537793	2.6781451358631787	2.4965919837104797
NM_001354636	ERI1	5.421494051337233	5.095363436106574	5.185908161893158	4.186340000673398	4.306295402168661
NM_030810	TXNDC5	6.612922487806114	6.590161795687939	5.866796581422834	5.083865053652363	5.231944056064948
NM_001322341	DDX31	3.4424096309876075	3.4439894632383607	3.2327023733713736	2.6834785801669265	2.8644955073983795
NM_012383	OSTF1	4.284473581794783	4.34050119806822	3.684181868617401	3.427138826901339	2.88713170384287
NM_001174097	LDHB	9.125361684760648	8.788139603562271	8.206628861760297	7.462565777199732	7.524147473441533
NM_001084	PLOD3	6.021964679556513	6.16016753810013	6.414508587019684	5.442914100186747	5.1670055135893795
NM_014924	ATG14	3.5962362424861847	3.6055934253338786	3.586466555386076	2.995422586481604	2.8963315945210404
NM_213649	SFXN4	5.060630293902795	4.839817704819795	4.593374169533958	3.4969182646842523	3.2888929011716206
NM_080424	SP110	3.3760084052666364	3.2463437042422854	3.204133221174173	3.1015437721418975	2.740506790123053
NM_001321170	TECR	6.100901167134603	6.1396339978026395	5.798239375505011	5.021348218924347	4.784859391284453
NM_152318	C12orf45	5.316629858190624	5.6122709918953	5.588361325571182	5.33661258352851	5.010435868297359
NM_176783	PSME1	8.253984690151567	8.137050051144358	7.62693445474483	6.650044352439438	6.533196889669885
NM_001142864	PIEZO1	2.9206174018092783	3.5538762336924274	4.025106953967153	3.3922548093758618	3.541422870568563
NM_144683	DHRS13	3.87850874579255	4.078992646460117	4.500182684239429	3.648713162006907	3.0730821292113206
NM_003309	TSPYL1	6.531854243444995	6.317908918612193	6.104474023924704	4.936597517136192	4.683659731749031
NM_014238	KSR1	1.9661408320345548	2.343229799379478	2.6344430500380813	2.03275183693704	1.6812736833446726
NM_001286561	NUMA1	6.719370950785745	6.894125925476125	6.245684324940122	5.854775616938546	5.747524718974749
NM_001281715	PHB	7.38157662962689	7.383667060017141	6.872112658115247	6.152963863468427	6.2767559220064495
NM_018393	TCP11L1	3.3378732763820986	3.485130563826284	3.04570385857099	2.7170311398766365	2.3999630170689885
NM_004343	CALR	10.185439252390756	10.229053497632234	9.607658635488164	8.951788321677887	8.91839671250284
NM_032336	GINS4	5.654154808126148	5.344074880947249	5.341226830151366	4.689904849328056	4.3369832788596065
NM_006190	ORC2	3.8155125134863273	3.6313686344566207	3.698021627096087	2.9638801179700467	2.969412518418692
NM_001131034	RNF212	5.6366201488345675	5.296535668139604	5.087675315662378	4.27809125091736	3.8856413162741603
NM_015480	NECTIN3	3.63832984096792	3.6433002624153845	3.521731987740889	2.9595691388246896	2.0795245403216382
NM_001350151	FBLIM1	3.142884257970726	3.476211246140279	3.3511438306744625	2.2133997173306863	1.847421994042032
NM_001320611	KPNA2	7.981082830557341	7.746664746712106	7.23338272944908	7.041959771478365	7.00397735856038
NM_001320613	ADCY3	2.7845452285975347	3.691837465261979	4.1444525073706675	3.6682921763476517	2.9819468721623386
NM_000528	MAN2B1	5.2318761879081706	5.19127620466758	4.877242683148435	4.5142661966915	4.344208683378085
NM_001351207	R3HDM2	1.811455270706186	2.1989262565767738	1.275360270009379	1.2330964655230463	1.3816919150634515
NM_020531	APMAP	6.728985478795673	6.814778314954465	6.6715440766854055	5.771551827620655	5.561898139961673
NM_025010	KLHL18	4.459429316297464	4.440650060918224	4.332070768236276	3.5188754499385917	3.548826402984972
NM_020532	RTN4	8.043324619432697	7.939658895845916	7.557771227353915	6.67057220788249	6.56469334524082
